Assembly_Num,Source,Target,Weight
제4대,양일동,이원장,2
제헌,김상덕,이석,2
제3대,소선규,함두영,2
제2대,이종림,조봉암,2
제헌,신상학,정균식,2
제헌,김웅진,신상학,2
제헌,이유선,최범술,2
제헌,박우경,임영신,2
제4대,임철호,조응천,2
제헌,윤병구,장면,2
제3대,곽의영,정상열,2
제헌,박유경,윤치영,2
제3대,손도심,양일동,2
제헌,이문원,전규홍,2
제4대,임흥순,최창섭,2
제4대,김원태,윤영구,2
제헌,장홍염,전진한,2
제헌,김웅진,홍성하,2
제3대,윤만석,이인,2
제헌,나용균,조규갑,2
제헌,서상일,장면,2
제3대,김선태,김의창,2
제4대,권오종,정재완,2
제3대,문봉제,유옥우,2
제4대,김석진,김완길,2
제헌,구중회,유진홍,2
제4대,이영언,한희석,2
제3대,김법린,이충환,2
제헌,윤치영,이호석,2
제4대,이수용,이은철,2
제4대,윤우경,조영규,2
제4대,김장섭,이기붕,2
제3대,박만원,안준기,2
제헌,배중혁,조영규,2
제3대,권택상,윤형남,2
제3대,양일동,한성수,2
제2대,인태식,조봉암,2
제4대,김의택,이옥동,2
제3대,정규상,정해영,2
제헌,김광준,이주형,2
제3대,전상요,정중섭,2
제4대,손창환,유옥우,2
제헌,김웅진,오택관,2
제4대,김석진,안정근,2
제2대,박영출,한국원,2
제헌,백남칠,신익희,2
제헌,김광준,장홍염,2
제3대,이영희,황성수,2
제헌,장병만,황두연,2
제4대,곽의영,전영석,2
제3대,박영종,신용욱,2
제헌,서용길,윤석구,2
제헌,신상학,오석주,2
제4대,김상돈,이재룡,2
제4대,이근직,정영기,2
제3대,남송학,소선규,2
제2대,엄상섭,이종형,2
제3대,김일,이석기,2
제헌,배중혁,지대형,2
제헌,김도연,이원홍,2
제3대,남송학,지창하,2
제2대,김종순,태완선,2
제헌,이승만,조병한,2
제2대,윤치영,이시목,2
제헌,김병회,이주형,2
제3대,신태익,조경규,2
제헌,문시환,허정,2
제4대,김병윤,김인권,2
제3대,권성기,신각휴,2
제헌,김수학,신익희,2
제4대,강호륜,유영준,2
제헌,이유선,조국현,2
제헌,권태희,홍희종,2
제3대,김윤기,김지준,2
제4대,김재곤,신현확,2
제3대,갈홍기,소선규,2
제헌,백남채,이진수,2
제헌,김종선,박기운,2
제2대,곽상훈,김동성,2
제헌,이석주,진헌식,2
제3대,손창환,이재학,2
제4대,유기수,하태환,2
제헌,김순탁,신익희,2
제4대,전효섭,조일환,2
제헌,전진한,조헌영,2
제2대,장택상,최원호,2
제헌,이남규,이성득,2
제헌,신상학,정광호,2
제3대,김달호,이익흥,2
제4대,나판수,박종식,2
제헌,김수선,홍순옥,2
제3대,전상요,정준,2
제4대,박만원,원용석,2
제3대,박영종,유봉순,2
제헌,송진백,정균식,2
제헌,오기열,조한백,2
제헌,서이환,이승만,2
제3대,신도성,이충환,2
제4대,박병호,송요찬,2
제헌,장병만,홍순옥,2
제헌,노일환,이범석,2
제4대,원용석,정대숙,2
제헌,이석,조영규,2
제4대,구용서,이태용,2
제4대,류지원,이수용,2
제2대,김명동,신익희,2
제3대,김영선,이충환,2
제헌,이호석,최창섭,2
제4대,이원장,하태환,2
제2대,강성태,이충환,2
제헌,김우식,이구수,2
제3대,김준연,양일동,2
제2대,이동환,정일형,2
제3대,신정호,신효선,2
제2대,공진항,장홍염,2
제헌,김광균,이석주,2
제2대,김석관,소선규,2
제헌,윤병구,허정,2
제헌,김상돈,장경근,2
제헌,오용국,조한백,2
제헌,박상영,이정래,2
제헌,이윤영,최운교,2
제3대,노진설,박종길,2
제4대,오재영,원용석,2
제4대,주금용,한희석,2
제3대,양일동,조정환,2
제헌,구중회,윤병구,2
제헌,김인식,정도영,2
제3대,김의준,송방용,2
제4대,이형모,주영택,2
제4대,윤용구,천병규,2
제헌,김뱡회,신익희,2
제헌,김동원,원장길,2
제4대,김재곤,윤재근,2
제헌,이강우,이성득,2
제4대,김봉렬,유태영,2
제4대,김정렬,이만우,2
제헌,김동원,김윤근,2
제3대,송인상,조영규,2
제헌,이성학,진헌식,2
제4대,김원태,김응주,2
제3대,민영남,소선규,2
제헌,김상순,이진수,2
제헌,구중회,이승만,2
제4대,박영두,오범수,2
제4대,한희석,허윤수,2
제4대,김의창,전영석,2
제헌,오석주,정균식,2
제4대,김의창,정재완,2
제4대,김형대,윤영구,2
제4대,박해정,유봉순,2
제2대,백두진,조주영,2
제4대,전영석,현영일,2
제헌,김수선,서용길,2
제4대,구용서,이종남,2
제4대,김정근,이근직,2
제2대,이재형,장홍염,2
제3대,유옥우,이영희,2
제4대,곽의영,윤택선,2
제헌,김교현,조헌영,2
제3대,신태권,이태용,2
제헌,이재형,조국현,2
제헌,신성모,장홍염,2
제4대,김정렬,배성기,2
제헌,김병회,정광호,2
제헌,신익희,차경모,2
제4대,박흥규,백선엽,2
제4대,김웅수,하태환,2
제3대,강승구,황성수,2
제헌,김동준,지대형,2
제3대,이충환,최병국,2
제헌,이주형,황호현,2
제3대,김선태,유봉순,2
제3대,민복기,박흥규,2
제헌,김영동,김용재,2
제4대,정준,조영규,2
제4대,김두진,이한빈,2
제4대,안덕기,오재경,2
제헌,박찬현,이성학,2
제3대,김선기,송방용,2
제2대,이종형,조주영,2
제헌,김경배,김웅진,2
제헌,서용길,이성학,2
제헌,김약수,최창섭,2
제4대,강두기,구흥남,2
제4대,김원만,박상운,2
제4대,김일환,김주묵,2
제4대,권택상,류순식,2
제3대,윤일상,이기붕,2
제헌,원장길,이승만,2
제4대,민관식,이태용,2
제4대,박흥규,이학만,2
제3대,송방용,윤인상,2
제헌,김영동,이정래,2
제2대,곽의영,서범석,2
제4대,윤명운,정홍섭,2
제헌,김광준,황병규,2
제2대,남송학,이진수,2
제헌,이문원,장기영,2
제4대,고재필,박흥규,2
제헌,신익희,홍순영,2
제2대,박정규,조봉암,2
제4대,안희경,이형모,2
제2대,강직순,조봉암,2
제4대,이성주,이영희,2
제2대,서범석,장경근,2
제2대,김유택,홍창섭,2
제헌,백두진,신익희,2
제3대,김의택,하을춘,2
제3대,김진만,박용익,2
제2대,곽의영,이진수,2
제헌,이유선,차윤홍,2
제3대,김종신,이재학,2
제3대,소선규,황남팔,2
제2대,김광준,조광섭,2
제3대,김의준,이충환,2
제2대,곽의영,원용석,2
제헌,이정래,정해준,2
제헌,김익로,윤병구,2
제헌,이주형,조영규,2
제3대,이기붕,임석무,2
제헌,류성갑,이남규,2
제헌,이영준,이주형,2
제3대,염우량,최순주,2
제2대,최창순,태완선,2
제3대,김의택,김현철,2
제2대,김용화,신익희,2
제4대,김훈,유용식,2
제4대,곽상훈,손도심,2
제2대,곽의영,임기봉,2
제3대,손준현,이재학,2
제헌,이석,이석주,2
제2대,오성환,이석기,2
제4대,나판수,이문세,2
제3대,권중돈,김상돈,2
제3대,김상돈,정준,2
제헌,진헌식,최운교,2
제4대,권성기,김일환,2
제4대,김주묵,현영일,2
제2대,김동성,김종순,2
제3대,신각휴,이형모,2
제3대,권성기,박용익,2
제4대,유성권,유옥우,2
제4대,이양수,이종남,2
제4대,정재완,하태환,2
제3대,백남식,장하정,2
제헌,곽상훈,김영동,2
제2대,박제환,안용대,2
제헌,김영기,김웅진,2
제4대,박덕영,여기에는,2
제3대,백남식,정규상,2
제4대,김주묵,천병규,2
제헌,김동준,김중기,2
제2대,남송학,임문환,2
제4대,김상도,김성용,2
제4대,손문경,윤유선,2
제3대,손권배,장택상,2
제4대,권택상,홍봉진,2
제헌,곽상훈,박순석,2
제헌,노일환,조한백,2
제헌,김용재,윤병구,2
제헌,배중혁,정도영,2
제3대,김두한,이선근,2
제4대,권오종,최희송,2
제3대,양일동,최규남,2
제헌,김웅진,원용균,2
제4대,권중돈,시행령에,2
제헌,김웅진,서상일,2
제헌,정준,진헌식,2
제헌,강선명,김상돈,2
제2대,백남식,윤길중,2
제4대,유성권,최재유,2
제헌,강달수,김상순,2
제3대,김재황,황성수,2
제4대,최규남,한희석,2
제2대,백두진,조중서,2
제4대,유성권,현재로서,2
제3대,남송학,신규식,2
제헌,강선명,신광균,2
제4대,나상근,정존수,2
제2대,곽의영,임영신,2
제2대,박정근,이진수,2
제3대,이기붕,이응준,2
제3대,유진산,이철승,2
제헌,이석주,장병만,2
제4대,유기수,최정우,2
제3대,이태용,한동석,2
제헌,김웅진,홍길선,2
제헌,김인식,이주형,2
제헌,오석주,한석범,2
제3대,곽상훈,김지태,2
제4대,김형돈,윤택중,2
제4대,윤명운,하태환,2
제헌,서상일,윤병구,2
제헌,박윤원,정준,2
제4대,권중돈,작년에도,2
제헌,박해정,황호현,2
제헌,강기문,노일환,2
제3대,갈홍기,신정호,2
제4대,김의택,최인규,2
제3대,김상돈,인태식,2
제헌,김수선,신상학,2
제헌,이성득,정준,2
제헌,김문평,조봉암,2
제4대,본부에서,이철승,2
제헌,박순석,박준,2
제3대,송우범,임흥순,2
제3대,소선규,하태환,2
제3대,이철승,최병권,2
제3대,곽상훈,유지원,2
제헌,박해극,이석주,2
제헌,박순석,조규갑,2
제헌,송필만,신익희,2
제3대,백남식,조정환,2
제2대,김정실,이진수,2
제헌,정도영,정해준,2
제헌,김옥주,원장길,2
제2대,김택술,신익희,2
제헌,김병회,김준연,2
제헌,김명동,김웅권,2
제4대,안용백,조정환,2
제3대,소선규,정상열,2
제헌,박순석,이재학,2
제2대,김동성,이진수,2
제4대,이종수,조한백,2
제헌,김용재,홍성하,2
제4대,대위,오범수,2
제3대,정상열,함두영,2
제헌,이정래,임병직,2
제4대,구용서,민관식,2
제헌,박준,조헌영,2
제3대,변정규,이태용,2
제헌,김광준,나용균,2
제4대,이태용,한광석,2
제2대,조봉암,최원수,2
제3대,서임수,조정환,2
제헌,김도연,이남규,2
제4대,류순식,최정우,2
제헌,배중혁,장택상,2
제3대,김기철,최병권,2
제3대,강성태,정해영,2
제2대,김정식,안상한,2
제4대,김석진,김훈,2
제4대,김응주,조일환,2
제헌,김진구,신익희,2
제헌,박준,이재학,2
제4대,이태용,정홍섭,2
제3대,김영선,인태식,2
제3대,박순석,서정학,2
제4대,권종림,류순식,2
제3대,김상돈,백한성,2
제헌,곽상훈,송진백,2
제4대,박흥규,유기수,2
제4대,김재곤,유옥우,2
제4대,고재필,류순식,2
제3대,류진산,이인,2
제헌,권승열,신성균,2
제4대,김일환,이기붕,2
제헌,김용재,최헌길,2
제4대,박만원,정홍섭,2
제헌,박순석,임영신,2
제헌,김약수,허정,2
제2대,이재형,지청천,2
제3대,김재황,송우범,2
제2대,김석명,조봉암,2
제3대,김성복,이석기,2
제2대,조봉암,한희석,2
제4대,강영훈,이재학,2
제4대,정문흠,한근조,2
제4대,박종식,최규옥,2
제4대,김일환,김재위,2
제2대,이채오,장택상,2
제2대,이진수,임기봉,2
제헌,서우석,주기용,2
제헌,진헌식,황병규,2
제헌,이종선,이철원,2
제4대,김석진,전창희,2
제헌,김웅진,신현돈,2
제2대,조봉암,함덕용,2
제헌,백관수,윤길중,2
제헌,서우석,이영준,2
제4대,김병순,이남신,2
제4대,김종오,우희창,2
제헌,이문원,이재형,2
제2대,이호진,조봉암,2
제헌,김옥주,서성달,2
제4대,김도연,한희석,2
제3대,최갑환,황성수,2
제4대,서상준,우희창,2
제4대,박병배,이강내,2
제2대,백낙준,윤치영,2
제4대,곽의영,김의창,2
제4대,윤용구,이남신,2
제헌,신성균,윤병구,2
제4대,박순석,조영규,2
제3대,서상준,정문흠,2
제헌,정광호,정도영,2
제3대,곽상훈,최병권,2
제헌,윤재욱,조국현,2
제4대,박세경,정중섭,2
제4대,이종준,최재유,2
제헌,권승열,이진수,2
제2대,김동성,박영출,2
제3대,송방용,최병국,2
제3대,윤인상,현석호,2
제헌,신상학,이구수,2
제4대,주요한,함성용,2
제4대,유봉순,임흥순,2
제4대,이재학,이정희,2
제2대,윤치영,최국현,2
제헌,강기문,김준연,2
제헌,김옥주,최석화,2
제2대,오성환,오의관,2
제헌,송진백,이정래,2
제2대,곽의영,여운홍,2
제4대,김준연,이형모,2
제3대,신규식,정준,2
제3대,곽상훈,김달호,2
제헌,권승열,김준연,2
제3대,이인,인태식,2
제4대,서정학,임춘무,2
제헌,박성준,윤치영,2
제3대,김원태,이익흥,2
제3대,강봉옥,조경규,2
제2대,서민호,태완선,2
제헌,권태희,이재학,2
제4대,김의창,정성태,2
제헌,백관수,유내완,2
제3대,김영선,이열모,2
제4대,이정휴,조일재,2
제3대,김진만,이형진,2
제4대,조순,조응천,2
제4대,박만원,장경근,2
제헌,서우석,황호현,2
제2대,정헌주,조봉암,2
제헌,오택열,정준,2
제헌,백남채,이정래,2
제3대,곽상훈,이태용,2
제헌,유진홍,이인,2
제헌,박우경,신상학,2
제4대,김인권,김창동,2
제3대,김두한,백한성,2
제2대,신익희,이한창,2
제2대,서이환,이종형,2
제헌,진헌식,황두연,2
제4대,이강학,정헌주,2
제헌,서용길,허남수,2
제헌,이훈구,조봉암,2
제헌,오택관,원용한,2
제2대,김동성,조중서,2
제3대,인태식,정운갑,2
제헌,이영준,홍범희,2
제헌,김용재,박순석,2
제4대,김도연,민한식,2
제2대,김동성,이충환,2
제3대,변진갑,홍창섭,2
제헌,김동준,이승만,2
제4대,박흥규,이존화,2
제2대,윤치영,이호근,2
제헌,박찬현,최석화,2
제4대,이철승,전과,2
제3대,전만중,조경규,2
제헌,김용재,김철,2
제4대,김도연,김준연,2
제2대,엄상섭,이석기,2
제2대,노기용,임문환,2
제2대,박정근,지청천,2
제4대,김원규,송인상,2
제2대,전규홍,조봉암,2
제3대,오재영,조경규,2
제헌,서순영,조한백,2
제4대,이만우,이철승,2
제3대,김영선,유옥우,2
제헌,박우경,서우석,2
제헌,김옥주,정해준,2
제4대,변시민,최재유,2
제3대,신태권,정상열,2
제헌,권태희,김수선,2
제3대,곽상훈,전진한,2
제헌,이성득,최국현,2
제헌,곽상훈,김웅진,2
제4대,박만원,박상길,2
제헌,이종순,조국현,2
제4대,김석진,송인상,2
제3대,박정근,인태식,2
제3대,오임근,정성태,2
제4대,박순석,박춘성,2
제3대,김일환,안준기,2
제헌,김문평,조국현,2
제헌,권승렬,박윤원,2
제3대,김종신,정성태,2
제4대,이사형,최용근,2
제4대,이학만,정중섭,2
제2대,김동성,이용설,2
제3대,문봉제,현석호,2
제헌,노일환,윤치영,2
제헌,남궁현,장병만,2
제3대,박흥규,우만형,2
제2대,이종형,임영신,2
제헌,김준연,황윤호,2
제헌,김수선,박우경,2
제헌,이석주,홍희종,2
제3대,소선규,하을춘,2
제3대,양일동,임철호,2
제4대,김병윤,박창화,2
제2대,박정근,이종형,2
제2대,이병호,장택상,2
제4대,그것을,이철승,2
제헌,김영동,유진홍,2
제헌,송창식,조종승,2
제4대,류지원,윤담,2
제헌,권태희,백관수,2
제4대,국쾌남,김신서,2
제헌,배중혁,원장길,2
제4대,노태선,이필호,2
제4대,김인권,황숙현,2
제3대,오영재,조경규,2
제헌,문시환,유성갑,2
제3대,김종신,오형근,2
제헌,이원홍,장경근,2
제헌,윤치영,현영익,2
제헌,신상학,표현태,2
제헌,신상학,홍순옥,2
제4대,김재곤,엄상섭,2
제4대,손문경,최진국,2
제4대,엄상섭,정문흠,2
제4대,류지원,한희석,2
제3대,김종규,최규남,2
제3대,김판술,이철승,2
제4대,김영관,주금용,2
제4대,김정열,조영규,2
제3대,황경수,황성수,2
제3대,정대천,황성수,2
제헌,강선명,조영규,2
제4대,신영주,이호진,2
제4대,민관식,송인상,2
제3대,이충환,황경수,2
제3대,곽상훈,김의택,2
제헌,김옥주,최규옥,2
제3대,정성태,최순주,2
제3대,김선우,이기붕,2
제2대,곽상훈,김종순,2
제헌,서정희,윤재욱,2
제3대,박영종,신두영,2
제4대,반재현,윤명운,2
제4대,서범석,신영주,2
제4대,이재학,정명섭,2
제3대,서인홍,신행용,2
제헌,유진오,최국현,2
제헌,박해정,이종순,2
제2대,장택상,조중서,2
제4대,이영언,조순,2
제헌,김상순,서상일,2
제3대,변영태,이영섭,2
제3대,이열모,정상열,2
제헌,조영규,최석화,2
제헌,박윤원,이호석,2
제3대,곽상훈,이호,2
제4대,김정환,이동희,2
제4대,김상돈,박현숙,2
제4대,박해정,조영규,2
제4대,박순천,오재경,2
제3대,곽상훈,정명선,2
제4대,서정학,최응복,2
제헌,유성갑,황두연,2
제4대,권복인,정규상,2
제4대,이형모,임철호,2
제4대,권오종,신영주,2
제헌,최태규,황윤호,2
제4대,민관식,신용권,2
제헌,김영동,박준,2
제헌,임영신,조영규,2
제4대,이갑식,정상희,2
제헌,백관수,홍희종,2
제4대,박철웅,전성천,2
제3대,백한성,소선규,2
제3대,조경규,표양문,2
제3대,정명선,최순주,2
제4대,김정열,윤택중,2
제3대,유옥우,최순주,2
제4대,신현확,하태환,2
제헌,김종선,김철,2
제4대,반재현,하태환,2
제헌,박찬현,이강우,2
제4대,김의택,임철호,2
제4대,김선우,반재현,2
제4대,유옥우,허윤수,2
제4대,김병순,황숙현,2
제헌,김옥주,민경식,2
제4대,김순길,정대천,2
제3대,신용욱,이응준,2
제헌,이종순,정준,2
제3대,김원태,최순주,2
제헌,이재형,조규갑,2
제3대,권오종,문봉제,2
제3대,신의식,최순주,2
제헌,김장열,조헌영,2
제4대,문종두,정재설,2
제헌,정준,조옥현,2
제3대,윤성순,정형모,2
제헌,이석,최헌길,2
제4대,여덕만,오범수,2
제헌,윤치영,차윤홍,2
제2대,김의준,서상환,2
제4대,전성천,정성태,2
제헌,박해정,최창섭,2
제3대,양영주,조영규,2
제4대,김희덕,박병배,2
제4대,박해정,이종수,2
제4대,윤형남,조영규,2
제3대,박영종,송경섭,2
제3대,류진산,정갑주,2
제헌,김상돈,이성학,2
제헌,곽상훈,김인식,2
제헌,김준연,나용균,2
제3대,류순식,최순주,2
제헌,조헌영,최규옥,2
제3대,박술음,이기붕,2
제3대,신행용,정운갑,2
제4대,강영훈,정동기,2
제4대,민관식,서임수,2
제2대,박영출,이종현,2
제헌,박윤원,백관수,2
제4대,구태회,정규상,2
제4대,김장섭,류순식,2
제4대,김완길,진형하,2
제헌,이석주,조규갑,2
제3대,서인홍,양영주,2
제3대,박만원,정준,2
제4대,김장섭,윤용구,2
제헌,김상순,정준,2
제4대,박용익,정홍섭,2
제헌,박윤원,이훈구,2
제4대,박해정,이영희,2
제3대,이기붕,정갑식,2
제4대,김창규,오재영,2
제헌,김병회,조옥현,2
제4대,이철승,특별한,2
제4대,우희창,임철호,2
제헌,김웅진,장기영,2
제4대,강명옥,정준모,2
제3대,서임수,이태용,2
제4대,구용서,박찬현,2
제2대,김인선,백남식,2
제4대,박충식,유용식,2
제4대,민병기,서정학,2
제4대,윤우경,윤택중,2
제헌,김광준,전진한,2
제헌,박우경,이유선,2
제4대,김공평,한광석,2
제4대,박세경,조영규,2
제헌,이재형,지대형,2
제3대,김종신,황경수,2
제3대,신규식,조병문,2
제헌,서용길,이호석,2
제4대,이영언,정영기,2
제2대,신태익,윤택중,2
제헌,이성학,이종린,2
제3대,소선규,유옥우,2
제4대,오임근,조순,2
제4대,박종식,이한빈,2
제3대,김수선,박영출,2
제헌,김철,박상영,2
제헌,허정,홍성하,2
제헌,박해극,서용길,2
제4대,신응균,오재영,2
제4대,이성우,정헌주,2
제4대,김선태,이영희,2
제헌,김동원,진정서,2
제4대,안용대,이재형,2
제헌,대리,신익희,2
제4대,원용석,최규하,2
제4대,서범석,이회근,2
제3대,류순식,조병문,2
제헌,이호석,조헌영,2
제헌,김상돈,박해극,2
제2대,태완선,홍헌표,2
제헌,조봉암,차경모,2
제헌,김옥주,김준연,2
제헌,김재학,최창섭,2
제4대,오위영,조한백,2
제4대,김송환,김의창,2
제3대,이동환,천병규,2
제헌,신익희,전진항,2
제헌,강기문,이진수,2
제4대,부산에,이원장,2
제헌,육홍균,장병만,2
제헌,김약수,오택렬,2
제4대,김선태,신현확,2
제헌,이주형,홍희종,2
제2대,송방용,조주영,2
제헌,서용길,전진한,2
제헌,박우경,윤재근,2
제4대,고담용,하태환,2
제헌,조봉암,황호현,2
제2대,박영출,최면수,2
제3대,정운갑,천병규,2
제4대,김원만,최석림,2
제3대,김지준,이태용,2
제3대,곽의영,박만원,2
제2대,변영태,윤치영,2
제헌,조국현,홍순옥,2
제3대,구흥남,류진산,2
제4대,김익기,최용근,2
제헌,박우결,홍성하,2
제헌,박순석,신상학,2
제2대,김수학,방만수,2
제헌,백관수,전규홍,2
제3대,윤인상,이형모,2
제4대,김태동,원용석,2
제헌,김철수,신익희,2
제4대,이동환,임철호,2
제헌,김병회,장병만,2
제3대,권성기,이태용,2
제3대,백한성,최규옥,2
제3대,유옥우,현석호,2
제4대,이효,최병권,2
제3대,윤형남,최규옥,2
제4대,원용덕,하태환,2
제2대,김수학,이재형,2
제4대,강성태,구용서,2
제헌,이석,이항발,2
제헌,윤병구,정광호,2
제헌,곽상훈,김명동,2
제2대,백남식,안만복,2
제헌,김광준,박순석,2
제헌,김상순,유진홍,2
제4대,김선기,박순천,2
제3대,김현철,천병규,2
제2대,곽의영,노진설,2
제4대,권택상,오위영,2
제4대,그래서,이필호,2
제4대,구흥남,김태동,2
제4대,박철재,박흥규,2
제4대,류순식,박윤식,2
제헌,이종순,황호현,2
제4대,이원장,이재학,2
제헌,베중혁,신익희,2
제2대,김종희,조봉암,2
제3대,소선규,이응준,2
제2대,이종현,이종형,2
제4대,손도심,유용식,2
제헌,신현돈,조헌영,2
제헌,신성균,황병규,2
제헌,구중회,조국현,2
제3대,신의식,최영철,2
제4대,곽의영,김두진,2
제2대,김형덕,최국현,2
제3대,김한기,양일동,2
제4대,유재흥,윤재근,2
제3대,박영출,손도심,2
제헌,김웅진,김중기,2
제4대,김응주,박상운,2
제4대,류청,정중섭,2
제헌,김수선,이석,2
제3대,이중재,한희석,2
제4대,강호륜,안균섭,2
제헌,김옥주,이종현,2
제4대,김영준,윤용구,2
제헌,신상학,조영규,2
제2대,공진항,신익희,2
제헌,오택열,이강우,2
제헌,김웅진,정도영,2
제2대,김형근,신익희,2
제헌,나용균,서상일,2
제헌,박순석,정도영,2
제헌,이문원,이성득,2
제3대,김판술,정운갑,2
제4대,김선태,최규하,2
제3대,송방용,정재완,2
제4대,박병배,임철호,2
제2대,박영출,임영신,2
제헌,이강우,이원홍,2
제헌,서상일,원장길,2
제4대,김병윤,오임근,2
제4대,최천,홍승업,2
제2대,박만원,윤길중,2
제2대,남봉순,윤치영,2
제4대,김창우,유옥우,2
제4대,김선태,조정환,2
제4대,박덕영,손영수,2
제2대,강인택,신익희,2
제3대,송인상,이충환,2
제4대,오위영,이재학,2
제헌,박해극,윤병구,2
제4대,박상길,이동근,2
제2대,곽의영,박희현,2
제4대,이갑식,이영희,2
제헌,구중회,김철,2
제헌,김경배,황호현,2
제헌,유진홍,최용덕,2
제4대,이재학,최창섭,2
제헌,박우경,백관수,2
제4대,박흥규,원용덕,2
제3대,정재완,조순,2
제3대,김만기,박정근,2
제헌,오택관,윤병구,2
제헌,김수선,장희창,2
제4대,김법린,민장식,2
제헌,이종순,장병만,2
제4대,김병주,정명섭,2
제헌,오기열,조국현,2
제3대,김상도,조순,2
제2대,노랜드,조봉암,2
제2대,신익희,진헌식,2
제헌,김중기,이윤영,2
제2대,이석기,이충환,2
제헌,김재학,이원홍,2
제4대,문종두,조영규,2
제2대,조봉암,한홍,2
제4대,김법린,안용백,2
제3대,권병호,최정우,2
제4대,김석진,박성희,2
제헌,윤병구,이재형,2
제헌,김문평,이진수,2
제3대,박만원,박세경,2
제헌,박해정,이정래,2
제헌,김상돈,장면,2
제3대,소선규,황경수,2
제3대,김종신,조응천,2
제헌,김인식,오택렬,2
제헌,김경배,이정래,2
제3대,박흥규,이응준,2
제헌,박준,최헌길,2
제헌,김재학,이주형,2
제헌,신방현,홍순옥,2
제4대,김용진,박종식,2
제헌,유진홍,이호석,2
제3대,김선태,정존수,2
제2대,오의관,홍범희,2
제3대,신정호,황성수,2
제헌,김경도,이병관,2
제헌,이인,장홍염,2
제2대,신익희,정재완,2
제3대,백남식,최인규,2
제헌,박우경,이석,2
제3대,김재황,박영종,2
제4대,서정귀,정완영,2
제4대,권중돈,안균섭,2
제헌,이정래,이주형,2
제2대,김양수,여운홍,2
제2대,장경근,장홍염,2
제4대,이것은,이철승,2
제3대,김종규,황성수,2
제2대,관상훈,신익희,2
제4대,백선엽,하태환,2
제헌,박해정,이원홍,2
제4대,김형돈,이재현,2
제헌,신익희,홍범희,2
제헌,김명인,신익희,2
제4대,박병배,육군에서,2
제3대,류순식,박영출,2
제4대,강영훈,윤재근,2
제4대,정성태,조정환,2
제헌,김우식,오택관,2
제4대,박철웅,손창환,2
제헌,박순석,배중혁,2
제헌,남궁현,송봉해,2
제4대,김동욱,김의준,2
제헌,신성균,이남규,2
제헌,유진홍,장홍염,2
제4대,박병배,통례가,2
제헌,김약수,김우식,2
제3대,신태권,이형모,2
제헌,김봉두,이정래,2
제2대,박희현,이진수,2
제2대,민복기,신익희,2
제헌,정광호,정준,2
제헌,유진홍,최태규,2
제4대,권중돈,서임수,2
제3대,이철승,정해영,2
제2대,서범석,홍헌표,2
제3대,손창환,조경규,2
제4대,이병하,임철호,2
제헌,박해정,장병만,2
제헌,이종순,황두연,2
제2대,이병호,조광섭,2
제4대,이정희,정명섭,2
제3대,박정근,황경수,2
제2대,서상환,장택상,2
제4대,최진국,홍길선,2
제헌,조영규,최창섭,2
제4대,이철승,조영규,2
제4대,부채는,이철승,2
제3대,장택상,조병옥,2
제4대,박만원,손영수,2
제헌,김상돈,유진홍,2
제4대,예결에서,이철승,2
제헌,김준연,윤재근,2
제3대,김호식,조경규,2
제3대,갈홍기,양일동,2
제3대,정준,조영규,2
제3대,이익흥,조영규,2
제헌,이진수,장경근,2
제헌,김수선,오택관,2
제3대,이기붕,최정우,2
제4대,박충모,이철승,2
제헌,박우경,정준,2
제3대,송우범,천세기,2
제4대,이두형,이형모,2
제2대,안용대,이종현,2
제4대,권택상,이존화,2
제3대,이재학,임차주,2
제3대,송경섭,황성수,2
제헌,김철,박기운,2
제3대,원용석,정상열,2
제헌,원용한,최창섭,2
제4대,김상돈,이성주,2
제3대,김달호,박만원,2
제헌,윤석구,장병만,2
제헌,곽상훈,이석주,2
제4대,김원전,민관식,2
제4대,손도심,한광석,2
제3대,이기붕,정재완,2
제헌,김상순,박순석,2
제헌,김인식,이남규,2
제4대,권택상,최용근,2
제헌,문시환,배중혁,2
제헌,서상일,이문원,2
제2대,김광준,홍창섭,2
제3대,곽상훈,서동진,2
제3대,박영출,조병문,2
제헌,이석주,조영규,2
제4대,김용진,이천승,2
제4대,안광훈,이필호,2
제헌,윤보선,조종승,2
제헌,김봉조,박찬현,2
제4대,그것이,박덕영,2
제헌,류래완,이훈구,2
제헌,나용균,조병한,2
제4대,서범석,송인상,2
제4대,이원장,한계를,2
제4대,김형섭,변진갑,2
제헌,조한백,한석범,2
제2대,김양수,장택상,2
제4대,이한빈,최용근,2
제헌,박우경,유성갑,2
제2대,조봉암,최석주,2
제4대,민장식,하태환,2
제헌,신상학,이정래,2
제3대,김상현,이재학,2
제헌,김중기,서상일,2
제4대,김영준,박창화,2
제헌,김병회,박해극,2
제헌,김교중,신익희,2
제헌,김종선,오석주,2
제3대,김동욱,유완창,2
제2대,최성웅,최원호,2
제3대,김철,조경규,2
제3대,신효선,황성수,2
제4대,유성권,하태환,2
제4대,권복인,안정근,2
제4대,송인상,황성수,2
제헌,박순석,정해준,2
제4대,유성권,유영준,2
제2대,남송학,엄상섭,2
제2대,구을회,정재설,2
제헌,윤치영,이훈구,2
제2대,윤치영,정순조,2
제4대,고담용,황정철,2
제3대,김성삼,황성수,2
제헌,이종린,조영규,2
제헌,김봉조,조영규,2
제4대,김상도,정순조,2
제4대,이은태,임흥순,2
