Assembly_Num,Id,Party,Speaker_Type,Primary_Role,Speech_Count,Total_Chars,First_Speech_Date,Keyword_Total,Boundary_Per_1k_Chars
제3대,유순식,자유당,의원,의원,2,1893,1954-11-19,0,0.0
제3대,김호식,미상/직책자,정부/기타 직책자,문교부차관,11,2740,1955-12-08,0,0.0
제3대,서정학,미상/직책자,정부/기타 직책자,내무부치안국장,5,5065,1957-07-05,0,0.0
제3대,김종원,미상/직책자,정부/기타 직책자,내무부치안국장,1,1646,1956-07-17,0,0.0
제3대,김상현,자유당,의원,위원,11,4168,1954-07-14,0,0.0
제3대,홍순철,자유당,의원,위원,3,428,1957-07-08,0,0.0
제3대,이우룡,미상/직책자,정부/기타 직책자,해군본부예산국장,2,877,1957-10-09,0,0.0
제3대,황숙현,미상/직책자,정부/기타 직책자,농림위원회전문위원,1,989,1956-12-24,0,0.0
제3대,장하정,미상/직책자,정부/기타 직책자,부흥부기획국장,1,867,1956-07-22,0,0.0
제3대,백재홍,미상/직책자,정부/기타 직책자,의원,1,793,1956-01-13,0,0.0
제3대,이병홍,호헌동지회,의원,의원,5,11361,1955-04-29,0,0.0
제3대,도의원,미상/직책자,정부/기타 직책자,의원,1,20,1957-10-28,0,0.0
제3대,김석범,미상/직책자,정부/기타 직책자,해병사령관,1,467,1956-12-15,0,0.0
제3대,신현주,미상/직책자,정부/기타 직책자,서울특별시건설국장,3,2266,1957-08-05,0,0.0
제3대,홍영기,미상/직책자,정부/기타 직책자,전문위원,3,247,1957-10-09,0,0.0
제3대,박영진,미상/직책자,정부/기타 직책자,의원,1,53,1954-10-27,0,0.0
제3대,정영기,미상/직책자,정부/기타 직책자,광무국장,1,1340,1955-07-19,0,0.0
제3대,정명선,자유당,의원,의원,2,5276,1954-09-29,0,0.0
제3대,김성복,무소속,의원,위원장대리,41,17070,1955-03-10,0,0.0
제3대,이협우,무소속,의원,의원,1,6,1954-06-10,0,0.0
제3대,박영배,미상/직책자,정부/기타 직책자,전문위원,1,135,1956-07-12,0,0.0
제3대,김선기,미상/직책자,정부/기타 직책자,문교부차관,3,1605,1957-12-06,0,0.0
제3대,변정규,미상/직책자,정부/기타 직책자,농지관리국장,13,1866,1955-06-03,0,0.0
제3대,정홍섭,미상/직책자,정부/기타 직책자,사무차장,2,2263,1957-03-06,0,0.0
제3대,표양문,자유당,의원,의원,1,3750,1955-06-16,0,0.0
제3대,정세환,무소속,의원,위원,9,506,1956-07-11,0,0.0
제4대,송인상,미상/직책자,정부/기타 직책자,재무부장관,420,943978,1958-06-27,472,0.073
제4대,이철승,민주당,의원,위원,1282,753417,1958-06-20,198,0.127
제4대,주요한,민주당,의원,위원,251,550869,1958-06-27,187,0.06
제4대,손창환,미상/직책자,정부/기타 직책자,보건사회부장관,81,141163,1958-07-22,160,0.149
제4대,신현확,미상/직책자,정부/기타 직책자,부흥부장관,307,353296,1958-07-08,160,0.139
제4대,유옥우,민주당,의원,위원,462,463165,1958-06-09,157,0.071
제4대,이근직,미상/직책자,정부/기타 직책자,농림부장관,117,235961,1959-04-01,134,0.064
제4대,김학준,민주당,의원,위원,268,159409,1958-08-23,132,0.044
제4대,김현철,미상/직책자,정부/기타 직책자,재무부장관,183,416090,1958-06-30,126,0.06
제4대,구용서,미상/직책자,정부/기타 직책자,상공부장관,150,319285,1958-07-20,121,0.081
제4대,문종두,무소속,의원,위원,450,242202,1958-06-09,119,0.128
제4대,민관식,무소속,의원,위원,390,269894,1958-07-07,117,0.1
제4대,이호진,미상/직책자,정부/기타 직책자,의사국장,262,541038,1958-07-08,117,0.059
제4대,조재천,민주당,의원,위원,241,601017,1958-06-20,112,0.176
제4대,조순,자유당,의원,위원장,925,163742,1958-07-12,103,0.147
제4대,김동욱,민주당,의원,위원,128,265882,1958-06-26,102,0.098
제4대,곽의영,자유당,의원,체신부장관,157,177752,1958-06-26,92,0.073
제4대,임문석,민주당,의원,위원,178,161733,1959-02-03,89,0.26
제4대,권성기,미상/직책자,정부/기타 직책자,해무청장,118,142710,1958-07-16,89,0.063
제4대,박철웅,자유당,의원,위원,120,130785,1958-07-02,88,0.145
제4대,김도연,민주당,의원,위원,151,219601,1958-06-24,86,0.091
제4대,엄상섭,민주당,의원,위원,459,470888,1958-06-20,85,0.113
제4대,김일환,미상/직책자,정부/기타 직책자,내무부장관,188,212296,1958-07-07,84,0.052
제4대,최재유,미상/직책자,정부/기타 직책자,문교부장관,112,208482,1958-11-06,81,0.058
제4대,이종남,민주당,의원,위원,327,232646,1958-06-30,78,0.168
제4대,정재설,미상/직책자,정부/기타 직책자,농림부장관,95,197781,1958-06-21,74,0.051
제4대,정성태,민주당,의원,위원,223,133252,1958-07-19,73,0.225
제4대,정재완,민주당,의원,위원,177,127376,1958-06-30,72,0.157
제4대,서상준,미상/직책자,정부/기타 직책자,총무국장,344,129743,1958-06-07,71,0.1
제4대,신규식,자유당,의원,위원장,429,240850,1958-06-20,71,0.116
제4대,박병배,무소속,의원,위원,756,276724,1958-06-27,70,0.119
제4대,김병윤,미상/직책자,정부/기타 직책자,농림부차관,171,201684,1958-06-20,69,0.035
제4대,서정귀,민주당,의원,위원,116,82585,1958-07-19,68,0.085
제4대,김선태,민주당,의원,위원,691,389070,1958-06-20,68,0.095
제4대,김의창,미상/직책자,정부/기타 직책자,상공부차관,169,141636,1958-07-15,66,0.035
제4대,고담용,민주당,의원,위원,82,149814,1958-07-07,64,0.2
제4대,계광순,민주당,의원,위원,35,123377,1958-07-07,63,0.097
제4대,천병규,미상/직책자,정부/기타 직책자,재무부차관,128,147130,1958-06-30,62,0.088
제4대,강영훈,민주당,의원,위원,629,180789,1958-06-27,62,0.055
제4대,조광희,자유당,의원,위원,32,99519,1958-06-21,62,0.04
제4대,조영규,민주당,의원,위원,260,225737,1958-06-09,62,0.142
제4대,박해정,민주당,의원,위원,202,250415,1958-06-24,60,0.056
제4대,원용석,자유당,의원,위원장,293,113683,1958-06-30,60,0.246
제4대,서범석,민주당,의원,위원,548,328290,1958-06-21,58,0.104
제4대,조한백,민주당,의원,위원,103,157223,1958-06-19,57,0.057
제4대,김선기,미상/직책자,정부/기타 직책자,문교부차관,122,143939,1958-06-20,57,0.035
제4대,김종철,자유당,의원,위원,54,78131,1958-07-16,54,0.141
제4대,정준모,자유당,의원,위원,27,52176,1958-07-22,53,0.077
제4대,김원전,자유당,의원,위원,95,63038,1958-06-27,52,0.127
제4대,오표,미상/직책자,정부/기타 직책자,전문위원,65,14369,1958-11-20,50,0.0
제4대,양일동,무소속,의원,위원,787,182538,1958-06-09,49,0.044
제4대,이재형,무소속,의원,위원,156,171834,1958-07-19,48,0.093
제4대,최인규,자유당,의원,내무부장관,255,235071,1958-06-21,48,0.098
제4대,류순식,미상/직책자,정부/기타 직책자,위원,288,81857,1958-07-11,48,0.171
제4대,이영희,자유당,의원,위원장,784,187095,1958-06-18,46,0.059
제4대,전성천,미상/직책자,정부/기타 직책자,공보실장,86,118824,1959-05-22,45,0.185
제4대,배성기,민주당,의원,위원,86,126340,1958-06-20,44,0.047
제4대,박찬현,민주당,의원,위원,67,114221,1958-06-09,44,0.123
제4대,권택상,미상/직책자,정부/기타 직책자,재무부사세국장,80,38829,1958-07-18,43,0.0
제4대,김석진,자유당,의원,위원,237,129501,1958-06-30,42,0.062
제4대,박만원,자유당,의원,위원장,494,206783,1958-06-09,42,0.179
제4대,안덕기,자유당,의원,위원,24,50466,1958-07-02,42,0.04
제4대,김병순,자유당,의원,위원,27,56373,1958-07-18,41,0.071
제4대,정준,무소속,의원,의원,105,206038,1958-06-20,41,0.116
제4대,김주묵,민주당,의원,위원,103,134492,1958-06-23,40,0.216
제4대,정영기,미상/직책자,정부/기타 직책자,부흥부차관,58,45715,1958-07-07,39,0.131
제4대,이갑식,자유당,의원,위원장,405,68148,1958-07-18,39,0.029
제4대,허윤수,민주당,의원,위원,107,130093,1958-06-21,39,0.038
제4대,김법린,미상/직책자,정부/기타 직책자,원자력원장,10,24810,1959-05-26,38,0.0
제4대,나판수,자유당,의원,위원,262,86239,1958-06-23,37,0.139
제4대,문봉제,미상/직책자,정부/기타 직책자,교통부장관,40,42325,1958-07-19,36,0.071
제4대,김정렬,미상/직책자,정부/기타 직책자,국방부장관,161,166592,1958-06-20,35,0.096
제4대,정일형,민주당,의원,의원,22,92960,1958-06-24,35,0.301
제4대,최용근,자유당,의원,위원장,442,84392,1958-06-28,35,0.19
제4대,임차주,자유당,의원,위원장대리,146,97947,1958-06-21,34,0.051
제4대,임철호,자유당,의원,부의장,716,160354,1958-08-21,34,0.094
제4대,안용대,무소속,의원,위원,51,50090,1958-07-08,34,0.279
제4대,오임근,미상/직책자,정부/기타 직책자,재무부차관,148,131494,1958-07-16,33,0.015
제4대,이만우,민주당,의원,위원,142,154323,1958-06-21,33,0.078
제4대,김재곤,민주당,의원,위원,227,181667,1958-06-28,33,0.072
제4대,이종수,자유당,의원,위원장,195,42277,1958-07-24,32,0.0
제4대,유봉순,자유당,의원,위원,144,184378,1958-06-24,31,0.152
제4대,류홍,민주당,의원,위원,45,71920,1958-06-19,31,0.139
제4대,송요찬,미상/직책자,정부/기타 직책자,육군참모총장,71,53422,1959-06-11,30,0.056
제4대,박세경,자유당,의원,법제사법위원장,294,130815,1958-06-23,30,0.138
제4대,조종호,무소속,의원,위원,40,95760,1958-06-19,29,0.063
제4대,류청,미상/직책자,정부/기타 직책자,위원,156,195420,1958-07-16,29,0.082
제4대,이형모,자유당,의원,위원장,568,130163,1958-06-27,29,0.115
제4대,구태회,자유당,의원,위원,43,43848,1958-07-18,29,0.068
제4대,최규하,미상/직책자,정부/기타 직책자,외무부차관,33,50314,1959-10-15,28,0.517
제4대,민장식,민주당,의원,위원,101,132555,1958-07-18,28,0.121
제4대,손도심,자유당,의원,위원,259,152206,1958-06-23,27,0.138
제4대,김영준,미상/직책자,정부/기타 직책자,농림부산림국장,28,46776,1958-07-18,27,0.086
제4대,정중섭,민주당,의원,위원,158,123269,1958-07-07,27,0.17
제4대,오재경,미상/직책자,정부/기타 직책자,공보실장,52,75991,1958-07-03,26,0.145
제4대,오범수,자유당,의원,위원,140,38611,1958-06-30,26,0.155
제4대,김정열,미상/직책자,정부/기타 직책자,국방부장관,88,130312,1958-07-22,26,0.061
제4대,유성권,민주당,의원,위원,223,57295,1958-07-19,26,0.157
제4대,이성주,자유당,의원,위원장,804,179316,1958-06-09,26,0.039
제4대,이재학,자유당,의원,부의장,1632,250084,1958-06-07,25,0.056
제4대,윤형남,민주당,의원,위원,89,110850,1958-07-08,25,0.162
제4대,진형하,민주당,의원,위원,183,79964,1958-11-25,25,0.125
제4대,권오종,민주당,의원,위원,138,28527,1958-06-18,25,0.14
제4대,홍진기,미상/직책자,정부/기타 직책자,법무부장관,118,135506,1958-06-20,24,0.148
제4대,심상대,미상/직책자,정부/기타 직책자,증인,6,3442,1959-07-08,23,0.0
제4대,민한식,미상/직책자,정부/기타 직책자,내무부토목국장,20,19079,1958-07-16,23,0.052
제4대,주금용,무소속,의원,위원,49,28279,1958-07-10,23,0.106
제4대,이태용,민주당,의원,위원,440,238509,1958-06-18,23,0.059
제4대,이천승,미상/직책자,정부/기타 직책자,전문위원,75,14825,1959-05-14,23,0.135
제4대,구흥남,자유당,의원,위원장,253,78635,1958-06-20,22,0.076
제4대,김웅수,미상/직책자,정부/기타 직책자,육군본부군수참모부장,43,24967,1958-07-02,22,0.04
제4대,윤병구,자유당,의원,위원,26,42911,1958-06-19,22,0.093
제4대,우희창,민주당,의원,위원,247,116988,1958-06-27,21,0.077
제4대,지영진,자유당,의원,위원,11,12336,1958-11-14,21,0.081
제4대,한희석,자유당,의원,부의장,934,280858,1958-06-07,21,0.05
제4대,황숙현,자유당,의원,위원,70,84145,1958-06-21,21,0.059
제4대,정명섭,자유당,의원,위원장,267,50309,1958-06-23,21,0.06
제4대,박상길,무소속,의원,위원,71,65623,1958-06-26,20,0.213
제4대,조정환,미상/직책자,정부/기타 직책자,외무부장관,36,35182,1958-07-14,19,0.455
제4대,김응주,민주당,의원,위원,64,106347,1958-07-15,19,0.056
제4대,김진만,자유당,의원,위원,51,27615,1958-07-07,19,0.036
제4대,유용식,자유당,의원,위원,562,58142,1958-08-21,19,0.172
제4대,윤명운,민주당,의원,위원,174,114408,1958-07-19,19,0.052
제4대,윤성순,자유당,의원,외무위원장,6,21658,1958-07-09,19,0.508
제4대,정남규,미상/직책자,정부/기타 직책자,증인,37,28977,1958-07-18,18,0.035
제4대,김장섭,자유당,의원,농림부차관,90,75123,1958-09-08,18,0.027
제4대,이용범,자유당,의원,위원,20,7642,1958-07-20,18,0.131
제4대,김두진,자유당,의원,위원장대리,483,105242,1958-06-21,18,0.067
제4대,박종식,미상/직책자,정부/기타 직책자,재무부차관,110,49551,1959-05-25,18,0.323
제4대,김원만,민주당,의원,위원,94,105059,1958-07-19,18,0.048
제4대,김철안,자유당,의원,위원,64,68235,1958-06-21,17,0.132
제4대,김용후,미상/직책자,정부/기타 직책자,증인,66,11159,1959-07-08,17,0.179
제4대,강용옥,미상/직책자,정부/기타 직책자,상공부공업국장,21,7517,1958-12-09,17,0.133
제4대,정헌주,민주당,의원,위원,67,64839,1958-06-24,17,0.123
제4대,신두영,미상/직책자,정부/기타 직책자,국무원사무국장,23,23253,1958-07-29,17,0.129
제4대,홍병각,자유당,의원,위원,48,57081,1958-06-21,17,0.158
제4대,한광석,자유당,의원,위원,160,75483,1958-06-20,16,0.146
제4대,한근조,민주당,의원,위원,113,107495,1958-07-07,16,0.093
제4대,송영주,민주당,의원,위원,20,31207,1958-06-20,16,0.096
제4대,이창우,미상/직책자,정부/기타 직책자,증인,68,5401,1959-06-11,16,0.0
제4대,정규상,자유당,의원,위원장,209,57234,1958-07-07,16,0.175
제4대,이상용,자유당,의원,위원장,216,41941,1958-07-16,16,0.143
제4대,이사형,무소속,의원,위원,60,25669,1958-07-21,15,0.078
제4대,조일환,민주당,의원,위원,65,43898,1958-07-07,15,0.091
제4대,이필호,민주당,의원,위원,493,100562,1958-07-02,15,0.07
제4대,민병기,미상/직책자,정부/기타 직책자,내무부장관,66,64708,1958-06-20,15,0.077
제4대,박흥규,자유당,의원,위원장,1139,136655,1958-07-14,15,0.029
제4대,전효섭,미상/직책자,정부/기타 직책자,상공부광무국장,22,10258,1959-11-18,15,0.292
제4대,이남신,미상/직책자,정부/기타 직책자,농림부축정국장,31,32743,1958-07-18,15,0.031
제4대,류진산,미상/직책자,정부/기타 직책자,위원,154,132933,1958-08-06,14,0.083
제4대,이상현,미상/직책자,정부/기타 직책자,농림부농지관리국장,17,26571,1958-07-18,14,0.038
제4대,윤용구,자유당,의원,위원,172,116326,1958-06-20,14,0.026
제4대,이생우,미상/직책자,정부/기타 직책자,증인,27,7460,1959-07-08,14,0.134
제4대,장경근,자유당,의원,위원,57,62460,1958-06-24,13,0.176
제4대,윤제술,민주당,의원,위원,66,131878,1958-06-19,13,0.076
제4대,김성탁,자유당,의원,위원,8,10333,1959-07-01,13,0.097
제4대,김원태,자유당,의원,위원장,279,63677,1958-07-09,13,0.11
제4대,박충모,민주당,의원,위원,113,63864,1958-06-27,13,0.031
제4대,이존화,자유당,의원,위원장,162,41923,1958-07-02,13,0.048
제4대,명재억,미상/직책자,정부/기타 직책자,농림부중앙농사원장대리,9,13635,1959-11-17,13,0.0
제4대,조대훈,미상/직책자,정부/기타 직책자,증인,36,3562,1959-06-11,13,0.0
제4대,김재위,자유당,의원,위원,63,13592,1958-07-19,12,0.0
제4대,김상돈,민주당,의원,위원,119,77565,1958-06-19,12,0.103
제4대,유영준,자유당,의원,위원,166,27231,1958-10-19,12,0.11
제4대,구철회,민주당,의원,위원,42,51996,1958-06-21,12,0.077
제4대,이정휴,자유당,의원,위원,494,49660,1958-07-02,12,0.141
제4대,김선우,자유당,의원,위원,61,64182,1958-07-07,12,0.125
제4대,김창규,미상/직책자,정부/기타 직책자,공군참모총장,28,18007,1958-11-05,12,0.056
제4대,권복인,자유당,의원,위원,36,31765,1958-11-19,11,0.031
제4대,조병옥,민주당,의원,위원,30,69341,1958-06-23,11,0.13
제4대,이응준,미상/직책자,정부/기타 직책자,체신부장관,22,12690,1958-07-19,11,0.079
제4대,손석두,자유당,의원,위원장,120,35347,1958-07-10,11,0.0
제4대,윤태은,미상/직책자,정부/기타 직책자,체신부전무국장,47,13023,1959-11-06,10,0.077
제4대,신효선,미상/직책자,정부/기타 직책자,보건사회부차관,6,9705,1958-07-23,10,0.103
제4대,변진갑,자유당,의원,위원장,491,131162,1958-06-30,10,0.03
제4대,곽상훈,민주당,의원,의원,17,37313,1958-06-27,10,0.241
제4대,윤택중,민주당,의원,위원,115,121870,1958-07-02,10,0.008
제4대,이민우,민주당,의원,위원,12,7680,1958-07-07,10,0.13
제4대,권중돈,민주당,의원,위원,314,60592,1958-06-24,10,0.066
제4대,손문경,자유당,의원,위원장,172,20559,1958-06-27,9,0.0
제4대,신언한,미상/직책자,정부/기타 직책자,법무부차관,50,57802,1958-07-08,9,0.069
제4대,김의택,민주당,의원,위원,45,52554,1958-06-09,9,0.057
제4대,김의준,자유당,의원,위원장,378,72205,1958-08-06,9,0.111
제4대,박철재,미상/직책자,정부/기타 직책자,문교부기술교육국장,6,7493,1958-07-18,9,0.133
제4대,김인권,미상/직책자,정부/기타 직책자,농림부농정국장,56,39258,1958-07-18,9,0.051
제4대,유상근,미상/직책자,정부/기타 직책자,내무부통계국장,8,10659,1959-11-17,9,0.0
제4대,유승준,민주당,의원,위원,50,64471,1958-06-09,9,0.078
제4대,최세황,미상/직책자,정부/기타 직책자,국방부차관,78,113574,1958-07-02,9,0.009
제4대,최규남,자유당,의원,의원,21,36831,1958-07-16,9,0.109
제4대,김훈,민주당,의원,위원,104,32680,1958-07-09,9,0.184
제4대,김동순,미상/직책자,정부/기타 직책자,증인,30,3129,1959-06-11,8,0.0
제4대,김종오,미상/직책자,정부/기타 직책자,교육총본부총장,5,7636,1958-10-23,8,0.393
제4대,이일해,미상/직책자,정부/기타 직책자,증인,21,1320,1959-07-08,8,0.0
제4대,황호현,무소속,의원,위원,69,61231,1958-07-19,8,0.065
제4대,홍봉진,민주당,의원,위원,42,63624,1958-07-11,8,0.031
제4대,조일재,민주당,의원,위원,174,85575,1958-07-10,8,0.07
제4대,박영교,자유당,의원,위원,19,8527,1958-11-13,8,0.0
제4대,김상도,자유당,의원,위원장,492,113008,1958-08-21,8,0.053
제4대,장택상,무소속,의원,위원,100,47250,1958-06-09,8,0.063
제4대,정한주,미상/직책자,정부/기타 직책자,증인,19,2354,1959-07-08,8,0.425
제4대,이옥동,무소속,의원,위원,28,40303,1958-07-07,8,0.149
제4대,이원장,자유당,의원,위원,218,35700,1958-07-02,7,0.168
제4대,김대식,미상/직책자,정부/기타 직책자,해병대사령관,16,20311,1958-11-11,7,0.148
제4대,김덕겸,미상/직책자,정부/기타 직책자,증인,15,992,1959-06-11,7,0.0
제4대,김순길,미상/직책자,정부/기타 직책자,증인,59,4367,1959-06-11,7,0.0
제4대,최정우,미상/직책자,정부/기타 직책자,사무총장,52,25784,1958-06-07,7,0.0
제4대,반재현,무소속,의원,위원,53,38216,1958-07-19,7,0.105
제4대,김용진,민주당,의원,위원,254,96189,1958-06-18,7,0.052
제4대,김창동,자유당,의원,위원,58,61694,1958-07-19,7,0.049
제4대,최희송,민주당,의원,위원,52,12962,1958-10-06,7,0.309
제4대,나상근,자유당,의원,위원,71,36441,1958-06-27,7,0.027
제4대,유기수,무소속,의원,위원,142,29097,1958-07-26,7,0.034
제4대,김준연,통일당,의원,위원,43,31981,1958-06-09,7,0.219
제4대,석상옥,미상/직책자,정부/기타 직책자,교통부차관,6,3721,1958-07-19,7,0.0
제4대,이병하,민주당,의원,위원,69,42551,1958-08-02,7,0.141
제4대,송원영,미상/직책자,정부/기타 직책자,교통부차관,132,20755,1958-11-14,7,0.048
제4대,한옥신,미상/직책자,정부/기타 직책자,증인,45,29860,1960-04-17,7,0.234
제4대,이규성,미상/직책자,정부/기타 직책자,공군본부관리국장,26,5679,1958-11-05,6,0.176
제4대,이성우,미상/직책자,정부/기타 직책자,내무부차관,35,32583,1959-05-14,6,0.092
제4대,조응천,미상/직책자,정부/기타 직책자,체신부차관,12,7765,1958-07-22,6,0.129
제4대,오재영,자유당,의원,위원,45,26848,1958-06-23,6,0.112
제4대,현영일,미상/직책자,정부/기타 직책자,교통부시설국장,18,6791,1958-11-14,6,0.147
제4대,신영주,무소속,의원,위원,175,45709,1958-07-02,6,0.0
제4대,최병권,자유당,의원,위원,213,41518,1958-06-27,6,0.072
제4대,김창우,미상/직책자,정부/기타 직책자,증인,64,9055,1959-06-23,6,0.11
제4대,박덕영,자유당,의원,위원,158,18230,1958-07-19,6,0.055
제4대,이정용,미상/직책자,정부/기타 직책자,경상남도경찰국장,31,40081,1960-04-15,6,0.1
제4대,김정근,무소속,의원,위원,34,36309,1958-06-20,6,0.11
제4대,류지원,미상/직책자,정부/기타 직책자,위원,218,46632,1958-06-20,6,0.043
제4대,박상운,미상/직책자,정부/기타 직책자,상공부전기국장,15,7311,1959-11-17,6,0.0
제4대,박창화,민주당,의원,위원,56,80273,1958-07-18,6,0.025
제4대,김윤기,미상/직책자,정부/기타 직책자,국회의사당도안심사위원회위원장,5,5113,1959-11-13,6,0.0
제4대,장낙중,미상/직책자,정부/기타 직책자,증인,19,1222,1959-06-23,6,0.0
제4대,최응복,미상/직책자,정부/기타 직책자,내무부지방국장,38,20646,1958-07-15,6,0.0
제4대,최석림,무소속,의원,위원,24,24116,1958-11-19,6,0.083
제4대,최천,민주당,의원,위원,10,23808,1958-07-16,6,0.042
제4대,강종무,자유당,의원,위원,19,23363,1958-06-30,5,0.128
제4대,국회의사,미상/직책자,정부/기타 직책자,당건축설계도안심사위원장,9,3864,1959-11-11,5,0.0
제4대,신도철,미상/직책자,정부/기타 직책자,증인,20,1033,1959-06-11,5,0.0
제4대,류근창,미상/직책자,정부/기타 직책자,육군본부인사참모차장,29,4436,1958-11-03,5,0.0
제4대,김정환,민주당,의원,위원,13,29032,1958-07-16,5,0.103
제4대,김봉관,미상/직책자,정부/기타 직책자,농림부양정국장,18,17277,1959-05-29,5,0.0
제4대,주병환,민주당,의원,위원,19,34559,1958-12-09,5,0.058
제4대,김태동,미상/직책자,정부/기타 직책자,부흥부조정국장,16,6124,1958-07-18,5,0.327
제4대,박만규,미상/직책자,정부/기타 직책자,문교부편수국장,6,5814,1958-07-02,5,0.172
제4대,안용백,자유당,의원,위원장,163,24368,1958-07-19,5,0.164
제4대,황정철,미상/직책자,정부/기타 직책자,내무부토목국장,36,15335,1959-05-29,4,0.0
제4대,윤담,민주당,의원,위원,19,14699,1958-07-18,4,0.136
제4대,김종대,미상/직책자,정부/기타 직책자,재무부이재국장,32,23306,1958-07-16,4,0.172
제4대,서정학,미상/직책자,정부/기타 직책자,내무부치안국장,12,16400,1958-07-15,4,0.0
제4대,임흥순,미상/직책자,정부/기타 직책자,서울특별시장,22,11918,1959-10-26,4,0.084
제4대,하태환,자유당,의원,위원장,319,48172,1958-06-27,4,0.083
제4대,이영준,민주당,의원,위원,14,17086,1958-07-02,4,0.234
제4대,정남택,자유당,의원,위원장대리,139,15632,1958-07-21,4,0.0
제4대,이한빈,미상/직책자,정부/기타 직책자,재무부예산국장,38,20748,1958-11-24,4,0.048
제4대,오위영,민주당,의원,위원,25,12053,1958-07-16,4,0.332
제4대,김원규,자유당,의원,위원,108,18660,1958-07-16,4,0.054
제4대,명주덕,미상/직책자,정부/기타 직책자,증인,51,6189,1959-07-08,4,0.0
제4대,안균섭,자유당,의원,위원,157,48891,1958-06-27,4,0.041
제4대,정대천,자유당,의원,위원,22,2640,1959-06-11,4,0.0
제4대,윤보선,민주당,의원,의원,7,29047,1958-06-23,4,0.069
제4대,이용운,미상/직책자,정부/기타 직책자,해군참모총장,36,12466,1958-10-19,4,0.08
제4대,박춘성,미상/직책자,정부/기타 직책자,내무부통계국장,1,1239,1958-07-15,4,0.0
제4대,송정범,미상/직책자,정부/기타 직책자,부흥부기획국장,3,1426,1958-12-16,4,0.0
제4대,김동조,미상/직책자,정부/기타 직책자,외무부차관,13,29656,1958-07-30,4,0.135
제4대,유충렬,미상/직책자,정부/기타 직책자,서울특별시경찰국장,6,7905,1959-10-26,4,0.253
제4대,김병주,미상/직책자,정부/기타 직책자,교통부자재국장대리,37,5227,1959-11-04,4,0.191
제4대,이동세,미상/직책자,정부/기타 직책자,교통부경리국장,12,1060,1958-07-19,4,0.0
제4대,이은태,자유당,의원,위원,73,15054,1958-07-24,3,0.133
제4대,안희경,미상/직책자,정부/기타 직책자,외자청장,15,14386,1958-12-13,3,0.0
제4대,김두일,미상/직책자,정부/기타 직책자,중앙선거위원장,22,24643,1958-07-16,3,0.122
제4대,박종길,자유당,의원,위원,33,44707,1958-06-28,3,0.022
제4대,홍순희,민주당,의원,위원,17,33590,1958-06-21,3,0.089
제4대,김송환,미상/직책자,정부/기타 직책자,상공부상역국장,20,9693,1958-07-18,3,0.103
제4대,김서일,미상/직책자,정부/기타 직책자,상공부특허국장,3,4349,1959-11-29,3,0.0
제4대,주영복,미상/직책자,정부/기타 직책자,공군본부인사국장,5,1187,1958-11-05,3,0.0
제4대,민한기,미상/직책자,정부/기타 직책자,내무부토목국장,2,3710,1958-07-15,3,0.0
제4대,수리비의,미상/직책자,정부/기타 직책자,육군본부관리국장,1,156,1959-10-01,3,0.0
제4대,지창하,미상/직책자,정부/기타 직책자,체신부경리국장,19,4545,1958-07-19,3,0.0
제4대,신도성,미상/직책자,정부/기타 직책자,경상남도지사,53,28458,1960-03-24,3,0.105
제4대,김정권,미상/직책자,정부/기타 직책자,육군본부정보국장,24,1730,1958-11-13,3,0.0
제4대,이영언,자유당,의원,위원장,142,7369,1958-07-07,3,0.407
제4대,이경춘,미상/직책자,정부/기타 직책자,공군본부군수국차장,4,411,1958-11-05,3,0.0
제4대,박순천,민주당,의원,위원,18,19079,1958-07-03,3,0.157
제4대,장석윤,자유당,의원,위원,53,37458,1958-07-16,3,0.08
제4대,이동근,자유당,의원,위원,40,8277,1958-07-19,3,0.0
제4대,첫째,미상/직책자,정부/기타 직책자,해병진해기지사령관,2,2321,1958-11-13,3,0.0
제4대,김승진,미상/직책자,정부/기타 직책자,전문위원,4,2121,1958-12-23,3,0.0
제4대,정재원,자유당,의원,위원,14,8957,1958-07-07,3,0.0
제4대,서임수,무소속,의원,위원,165,28220,1958-06-18,3,0.071
제4대,이유근,미상/직책자,정부/기타 직책자,증인,5,1819,1959-07-08,3,0.0
제4대,이은복,미상/직책자,정부/기타 직책자,전문위원,11,7999,1958-07-16,3,0.0
제4대,정긍모,미상/직책자,정부/기타 직책자,해군참모총장,5,9989,1958-11-06,3,0.0
제4대,정두길,미상/직책자,정부/기타 직책자,교통부공전국장,31,3064,1959-11-04,3,0.653
제4대,진석중,자유당,의원,위원,49,54235,1958-07-07,3,0.018
제4대,김규성,미상/직책자,정부/기타 직책자,증인,6,622,1959-06-11,2,0.0
제4대,최창언,미상/직책자,정부/기타 직책자,육군본부정훈국장,8,2243,1958-11-02,2,0.0
제4대,나용균,민주당,의원,위원,17,26488,1958-10-06,2,0.076
제4대,박순석,자유당,의원,위원장,161,29978,1958-06-24,2,0.033
제4대,윤용길,미상/직책자,정부/기타 직책자,증인,17,2928,1959-07-08,2,0.0
제4대,류경호,미상/직책자,정부/기타 직책자,증인,116,2710,1958-07-11,2,0.369
제4대,김규만,민주당,의원,위원,6,8680,1958-07-19,2,0.115
제4대,이종준,자유당,의원,위원,10,8962,1958-08-21,2,0.112
제4대,이회근,미상/직책자,정부/기타 직책자,전문위원,28,5622,1958-07-11,2,0.356
