Assembly_Num,Speaker,Party,Speaker_Type,Primary_Role,Role_Groups,Speaker_Source,Speech_Count,Total_Chars,Share_of_Chars,Active_Sessions,First_Speech_Date,Last_Speech_Date,Technology,Income,Labor,Immigration,Migration,Foreigner,Discourse_Development,Discourse_Boundary,Keyword_Total,Development_Per_1k_Chars,Boundary_Per_1k_Chars,Keyword_Per_1k_Chars
제4대,오위영,민주당,의원,위원,의원,member,25,12053,0.00045,3,1958-07-16,1959-05-30,0,0,0,0,4,0,0,4,4,0.0,0.332,0.332
제4대,김원규,자유당,의원,위원,의원,member,108,18660,0.00069,4,1958-07-16,1960-01-14,1,0,2,0,1,0,3,1,4,0.161,0.054,0.214
제4대,명주덕,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,51,6189,0.00023,1,1959-07-08,1959-07-08,1,0,3,0,0,0,4,0,4,0.646,0.0,0.646
제4대,안균섭,자유당,의원,위원,의원,member,157,48891,0.00182,5,1958-06-27,1960-01-19,1,1,0,1,1,0,2,2,4,0.041,0.041,0.082
제4대,정대천,자유당,의원,위원,의원,member,22,2640,0.0001,2,1959-06-11,1959-12-02,0,1,3,0,0,0,4,0,4,1.515,0.0,1.515
제4대,윤보선,민주당,의원,의원,의원,member,7,29047,0.00108,3,1958-06-23,1960-04-16,1,1,0,1,0,1,2,2,4,0.069,0.069,0.138
제4대,이용운,미상/직책자,정부/기타 직책자,해군참모총장,기타,learned,36,12466,0.00046,3,1958-10-19,1960-01-12,3,0,0,0,1,0,3,1,4,0.241,0.08,0.321
제4대,박춘성,미상/직책자,정부/기타 직책자,내무부통계국장,정부위원,fallback,1,1239,0.00005,1,1958-07-15,1958-07-15,0,0,4,0,0,0,4,0,4,3.228,0.0,3.228
제4대,송정범,미상/직책자,정부/기타 직책자,부흥부기획국장,정부위원,learned,3,1426,0.00005,1,1958-12-16,1958-12-16,4,0,0,0,0,0,4,0,4,2.805,0.0,2.805
제4대,김동조,미상/직책자,정부/기타 직책자,외무부차관,국무위원,learned,13,29656,0.0011,3,1958-07-30,1959-06-15,0,0,0,1,3,0,0,4,4,0.0,0.135,0.135
제4대,유충렬,미상/직책자,정부/기타 직책자,서울특별시경찰국장,정부위원,learned,6,7905,0.00029,1,1959-10-26,1959-10-26,2,0,0,2,0,0,2,2,4,0.253,0.253,0.506
제4대,김병주,미상/직책자,정부/기타 직책자,교통부자재국장대리,정부위원,learned,37,5227,0.00019,1,1959-11-04,1959-11-04,3,0,0,0,1,0,3,1,4,0.574,0.191,0.765
제4대,이동세,미상/직책자,정부/기타 직책자,교통부경리국장,정부위원,fallback,12,1060,0.00004,1,1958-07-19,1958-07-19,4,0,0,0,0,0,4,0,4,3.774,0.0,3.774
제4대,이은태,자유당,의원,위원,의원,member,73,15054,0.00056,6,1958-07-24,1960-03-24,1,0,0,0,2,0,1,2,3,0.066,0.133,0.199
제4대,안희경,미상/직책자,정부/기타 직책자,외자청장,정부위원,learned,15,14386,0.00053,2,1958-12-13,1959-12-14,1,0,2,0,0,0,3,0,3,0.209,0.0,0.209
제4대,김두일,미상/직책자,정부/기타 직책자,중앙선거위원장,위원장,learned,22,24643,0.00092,2,1958-07-16,1959-12-29,0,0,0,2,1,0,0,3,3,0.0,0.122,0.122
제4대,박종길,자유당,의원,위원,의원,member,33,44707,0.00166,5,1958-06-28,1959-10-26,1,0,1,1,0,0,2,1,3,0.045,0.022,0.067
제4대,홍순희,민주당,의원,위원,위원장; 의원,member,17,33590,0.00125,4,1958-06-21,1959-11-21,0,0,0,3,0,0,0,3,3,0.0,0.089,0.089
제4대,김송환,미상/직책자,정부/기타 직책자,상공부상역국장,정부위원,learned,20,9693,0.00036,3,1958-07-18,1959-11-24,0,2,0,0,1,0,2,1,3,0.206,0.103,0.31
제4대,김서일,미상/직책자,정부/기타 직책자,상공부특허국장,정부위원,learned,3,4349,0.00016,1,1959-11-29,1959-11-29,2,1,0,0,0,0,3,0,3,0.69,0.0,0.69
제4대,주영복,미상/직책자,정부/기타 직책자,공군본부인사국장,정부위원,learned,5,1187,0.00004,1,1958-11-05,1958-11-05,3,0,0,0,0,0,3,0,3,2.527,0.0,2.527
제4대,민한기,미상/직책자,정부/기타 직책자,내무부토목국장,정부위원,fallback,2,3710,0.00014,1,1958-07-15,1958-07-15,3,0,0,0,0,0,3,0,3,0.809,0.0,0.809
제4대,수리비의,미상/직책자,정부/기타 직책자,육군본부관리국장,정부위원,fallback,1,156,0.00001,1,1959-10-01,1959-10-01,3,0,0,0,0,0,3,0,3,19.231,0.0,19.231
제4대,지창하,미상/직책자,정부/기타 직책자,체신부경리국장,정부위원,learned,19,4545,0.00017,2,1958-07-19,1959-11-30,3,0,0,0,0,0,3,0,3,0.66,0.0,0.66
제4대,신도성,미상/직책자,정부/기타 직책자,경상남도지사,기타,member,53,28458,0.00106,1,1960-03-24,1960-04-14,0,0,0,1,2,0,0,3,3,0.0,0.105,0.105
제4대,김정권,미상/직책자,정부/기타 직책자,육군본부정보국장,정부위원,learned,24,1730,0.00006,1,1958-11-13,1958-11-13,3,0,0,0,0,0,3,0,3,1.734,0.0,1.734
제4대,이영언,자유당,의원,위원장,미상; 위원장,member,142,7369,0.00027,3,1958-07-07,1959-06-17,0,0,0,2,1,0,0,3,3,0.0,0.407,0.407
제4대,이경춘,미상/직책자,정부/기타 직책자,공군본부군수국차장,기타,learned,4,411,0.00002,1,1958-11-05,1958-11-05,3,0,0,0,0,0,3,0,3,7.299,0.0,7.299
제4대,박순천,민주당,의원,위원,의원,member,18,19079,0.00071,4,1958-07-03,1959-07-13,0,0,0,1,2,0,0,3,3,0.0,0.157,0.157
제4대,장석윤,자유당,의원,위원,의원,member,53,37458,0.00139,4,1958-07-16,1960-01-14,0,0,0,0,1,2,0,3,3,0.0,0.08,0.08
제4대,이동근,자유당,의원,위원,의원,member,40,8277,0.00031,4,1958-07-19,1959-11-21,1,2,0,0,0,0,3,0,3,0.362,0.0,0.362
제4대,첫째,미상/직책자,정부/기타 직책자,해병진해기지사령관,기타; 정부위원,fallback,2,2321,0.00009,1,1958-11-13,1959-11-04,3,0,0,0,0,0,3,0,3,1.293,0.0,1.293
제4대,김승진,미상/직책자,정부/기타 직책자,전문위원,의원,fallback,4,2121,0.00008,1,1958-12-23,1958-12-23,3,0,0,0,0,0,3,0,3,1.414,0.0,1.414
제4대,정재원,자유당,의원,위원,의원,member,14,8957,0.00033,3,1958-07-07,1959-12-22,0,3,0,0,0,0,3,0,3,0.335,0.0,0.335
제4대,서임수,무소속,의원,위원,위원장; 의원,member,165,28220,0.00105,6,1958-06-18,1960-04-22,1,0,0,1,1,0,1,2,3,0.035,0.071,0.106
제4대,이유근,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,5,1819,0.00007,1,1959-07-08,1959-07-08,0,1,2,0,0,0,3,0,3,1.649,0.0,1.649
제4대,이은복,미상/직책자,정부/기타 직책자,전문위원,의원,learned,11,7999,0.0003,2,1958-07-16,1959-11-29,2,1,0,0,0,0,3,0,3,0.375,0.0,0.375
제4대,정긍모,미상/직책자,정부/기타 직책자,해군참모총장,기타,learned,5,9989,0.00037,2,1958-11-06,1958-11-25,3,0,0,0,0,0,3,0,3,0.3,0.0,0.3
제4대,정두길,미상/직책자,정부/기타 직책자,교통부공전국장,정부위원,learned,31,3064,0.00011,1,1959-11-04,1959-11-04,1,0,0,0,1,1,1,2,3,0.326,0.653,0.979
제4대,진석중,자유당,의원,위원,위원장; 의원,member,49,54235,0.00201,3,1958-07-07,1959-12-21,1,1,0,0,1,0,2,1,3,0.037,0.018,0.055
제4대,김규성,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,6,622,0.00002,1,1959-06-11,1959-06-11,0,0,2,0,0,0,2,0,2,3.215,0.0,3.215
제4대,최창언,미상/직책자,정부/기타 직책자,육군본부정훈국장,정부위원,learned,8,2243,0.00008,1,1958-11-02,1958-11-02,2,0,0,0,0,0,2,0,2,0.892,0.0,0.892
제4대,나용균,민주당,의원,위원,의원,member,17,26488,0.00098,5,1958-10-06,1960-03-19,0,0,0,2,0,0,0,2,2,0.0,0.076,0.076
제4대,박순석,자유당,의원,위원장,미상; 위원장; 의원,member,161,29978,0.00111,5,1958-06-24,1959-12-07,0,1,0,0,1,0,1,1,2,0.033,0.033,0.067
제4대,윤용길,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,17,2928,0.00011,1,1959-07-08,1959-07-08,0,0,2,0,0,0,2,0,2,0.683,0.0,0.683
제4대,류경호,미상/직책자,정부/기타 직책자,증인,증인·참고인,learned,116,2710,0.0001,1,1958-07-11,1958-07-11,1,0,0,0,1,0,1,1,2,0.369,0.369,0.738
제4대,김규만,민주당,의원,위원,의원,member,6,8680,0.00032,3,1958-07-19,1959-05-30,1,0,0,1,0,0,1,1,2,0.115,0.115,0.23
제4대,이종준,자유당,의원,위원,의원,member,10,8962,0.00033,4,1958-08-21,1959-11-23,0,1,0,0,1,0,1,1,2,0.112,0.112,0.223
제4대,이회근,미상/직책자,정부/기타 직책자,전문위원,의원,learned,28,5622,0.00021,4,1958-07-11,1960-01-21,0,0,0,2,0,0,0,2,2,0.0,0.356,0.356
제4대,안정근,미상/직책자,정부/기타 직책자,전매청장,정부위원,learned,16,13681,0.00051,3,1958-08-05,1959-11-13,2,0,0,0,0,0,2,0,2,0.146,0.0,0.146
제4대,이효,미상/직책자,정부/기타 직책자,육군본부관리차장,기타,learned,27,3613,0.00013,2,1958-11-13,1959-11-28,2,0,0,0,0,0,2,0,2,0.554,0.0,0.554
제4대,김효섭,미상/직책자,정부/기타 직책자,상공부광무국장,정부위원,fallback,1,1323,0.00005,1,1959-11-29,1959-11-29,2,0,0,0,0,0,2,0,2,1.512,0.0,1.512
제4대,박영두,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,38,11750,0.00044,1,1960-03-24,1960-04-17,0,0,0,1,1,0,0,2,2,0.0,0.17,0.17
제4대,정의필,미상/직책자,정부/기타 직책자,문교부보통교육국장,정부위원,fallback,7,3594,0.00013,1,1958-07-16,1958-07-16,0,2,0,0,0,0,2,0,2,0.556,0.0,0.556
제4대,윤재근,무소속,의원,위원,의원,member,79,27110,0.00101,6,1958-11-02,1960-04-27,1,1,0,0,0,0,2,0,2,0.074,0.0,0.074
제4대,현오봉,무소속,의원,위원,위원장; 의원,member,23,3095,0.00011,3,1958-07-18,1959-11-24,1,0,0,0,1,0,1,1,2,0.323,0.323,0.646
제4대,최규옥,자유당,의원,위원,의원,member,34,8317,0.00031,3,1958-11-27,1959-11-21,2,0,0,0,0,0,2,0,2,0.24,0.0,0.24
제4대,김향수,무소속,의원,위원,의원,member,6,7968,0.0003,2,1959-06-19,1959-11-30,1,0,0,0,1,0,1,1,2,0.126,0.126,0.251
제4대,이재현,무소속,의원,위원,위원장; 의원,member,12,14910,0.00055,4,1958-07-19,1960-01-14,0,0,0,2,0,0,0,2,2,0.0,0.134,0.134
제4대,윤우경,미상/직책자,정부/기타 직책자,구황실재산관리사무총국장,정부위원,learned,64,48173,0.00179,3,1958-07-30,1959-12-18,1,0,0,0,0,1,1,1,2,0.021,0.021,0.042
제4대,이재룡,미상/직책자,정부/기타 직책자,부산병기기지사령관,기타,learned,38,2391,0.00009,1,1958-07-05,1958-07-05,2,0,0,0,0,0,2,0,2,0.836,0.0,0.836
제4대,이강학,미상/직책자,정부/기타 직책자,내무부치안국장,정부위원,learned,27,18481,0.00069,3,1959-06-15,1960-01-19,1,0,0,1,0,0,1,1,2,0.054,0.054,0.108
제4대,전영석,민주당,의원,위원,위원장; 의원,member,12,11985,0.00045,4,1958-11-20,1959-11-20,2,0,0,0,0,0,2,0,2,0.167,0.0,0.167
제4대,김치영,미상/직책자,정부/기타 직책자,상공부차관,국무위원,learned,2,739,0.00003,1,1959-12-26,1960-01-12,2,0,0,0,0,0,2,0,2,2.706,0.0,2.706
제4대,원용덕,미상/직책자,정부/기타 직책자,헌병사령관,기타,learned,66,22695,0.00084,4,1958-07-03,1959-11-24,0,0,0,0,2,0,0,2,2,0.0,0.088,0.088
제4대,최경남,미상/직책자,정부/기타 직책자,증인,증인·참고인,learned,113,21465,0.0008,1,1958-07-25,1958-07-26,0,0,0,1,1,0,0,2,2,0.0,0.093,0.093
제4대,류순석,미상/직책자,정부/기타 직책자,위원,의원,fallback,2,8804,0.00033,1,1958-07-16,1958-07-16,0,0,0,0,2,0,0,2,2,0.0,0.227,0.227
제4대,한상봉,미상/직책자,정부/기타 직책자,문교부고등교육국장,정부위원,learned,9,2716,0.0001,3,1958-07-18,1959-06-09,1,0,0,0,1,0,1,1,2,0.368,0.368,0.736
제4대,백선엽,미상/직책자,정부/기타 직책자,연합참모본부총장,기타,learned,23,16952,0.00063,3,1958-07-02,1959-10-20,0,0,0,0,2,0,0,2,2,0.0,0.118,0.118
제4대,홍범희,자유당,의원,위원,위원장; 의원,member,100,20805,0.00077,6,1958-07-02,1960-04-19,1,0,0,0,0,1,1,1,2,0.048,0.048,0.096
제4대,보대리,미상/직책자,정부/기타 직책자,국방부차관,국무위원,learned,10,1878,0.00007,1,1959-11-24,1959-11-24,2,0,0,0,0,0,2,0,2,1.065,0.0,1.065
제4대,이신득,미상/직책자,정부/기타 직책자,체신부우정국장,정부위원,learned,21,8096,0.0003,2,1958-07-19,1959-11-06,1,0,0,0,0,1,1,1,2,0.124,0.124,0.247
제4대,김익기,자유당,의원,위원,미상; 의원,member,2,424,0.00002,2,1958-08-27,1959-12-06,0,0,0,0,2,0,0,2,2,0.0,4.717,4.717
제4대,최영희,미상/직책자,정부/기타 직책자,교육총본부총장,기타,learned,5,1651,0.00006,1,1959-11-09,1959-11-09,2,0,0,0,0,0,2,0,2,1.211,0.0,1.211
제4대,손재형,무소속,의원,위원장,미상; 위원장; 의원,member,170,37345,0.00139,4,1958-07-02,1960-01-21,2,0,0,0,0,0,2,0,2,0.054,0.0,0.054
제4대,이영선,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,12,912,0.00003,1,1959-06-11,1959-06-11,0,0,2,0,0,0,2,0,2,2.193,0.0,2.193
제4대,박동균,미상/직책자,정부/기타 직책자,육군본부병무국장,정부위원,learned,29,5569,0.00021,2,1958-11-02,1959-11-17,2,0,0,0,0,0,2,0,2,0.359,0.0,0.359
제4대,김인순,미상/직책자,정부/기타 직책자,보건사회부부녀국장,정부위원,fallback,1,3709,0.00014,1,1959-11-12,1959-11-12,2,0,0,0,0,0,2,0,2,0.539,0.0,0.539
제4대,박용익,자유당,의원,위원장,미상; 위원장; 의원,member,242,19650,0.00073,3,1958-06-18,1959-02-19,0,0,0,2,0,0,0,2,2,0.0,0.102,0.102
제4대,최하영,미상/직책자,정부/기타 직책자,심계원장,기타,learned,13,15553,0.00058,2,1958-07-29,1959-12-16,1,0,0,0,1,0,1,1,2,0.064,0.064,0.129
제4대,이것은,미상/직책자,정부/기타 직책자,해병대사령부군수국장,기타; 정부위원,fallback,7,516,0.00002,1,1958-10-19,1959-11-06,1,0,0,0,0,0,1,0,1,1.938,0.0,1.938
제4대,강지형,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,10,463,0.00002,1,1959-06-11,1959-06-11,0,0,1,0,0,0,1,0,1,2.16,0.0,2.16
제4대,박인순,미상/직책자,정부/기타 직책자,보건사회부부녀국장,정부위원,fallback,1,1540,0.00006,1,1958-08-04,1958-08-04,1,0,0,0,0,0,1,0,1,0.649,0.0,0.649
제4대,김동수,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,61,2160,0.00008,1,1958-07-11,1958-07-11,0,0,0,0,1,0,0,1,1,0.0,0.463,0.463
제4대,윤유선,미상/직책자,정부/기타 직책자,보건사회부의정국장,정부위원,learned,4,2150,0.00008,2,1958-12-13,1959-11-12,0,0,1,0,0,0,1,0,1,0.465,0.0,0.465
제4대,이성호,미상/직책자,정부/기타 직책자,해군본부후방참모부장,국무위원; 미상; 정부위원,learned,95,4456,0.00017,1,1958-07-05,1959-11-04,1,0,0,0,0,0,1,0,1,0.224,0.0,0.224
제4대,고재필,미상/직책자,정부/기타 직책자,법제조사국장,정부위원,learned,10,2929,0.00011,4,1958-07-25,1959-10-19,0,0,0,0,0,1,0,1,1,0.0,0.341,0.341
제4대,이것을,미상/직책자,정부/기타 직책자,수로국장,정부위원,fallback,2,265,0.00001,1,1958-10-27,1958-11-11,1,0,0,0,0,0,1,0,1,3.774,0.0,3.774
제4대,우만형,미상/직책자,정부/기타 직책자,내무부차관,국무위원,learned,10,9242,0.00034,1,1958-07-09,1958-08-23,0,0,0,1,0,0,0,1,1,0.0,0.108,0.108
제4대,장덕창,미상/직책자,정부/기타 직책자,공군참모총장,기타,learned,11,8174,0.0003,1,1958-11-05,1958-11-05,1,0,0,0,0,0,1,0,1,0.122,0.0,0.122
제4대,안광호,미상/직책자,정부/기타 직책자,국방부관리국장,정부위원,learned,10,3856,0.00014,2,1958-07-02,1959-11-24,0,0,0,0,1,0,0,1,1,0.0,0.259,0.259
제4대,서한두,자유당,의원,위원,의원,member,6,11568,0.00043,2,1958-11-13,1959-11-21,1,0,0,0,0,0,1,0,1,0.086,0.0,0.086
제4대,최병용,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,6,1179,0.00004,1,1959-07-08,1959-07-08,0,0,1,0,0,0,1,0,1,0.848,0.0,0.848
제4대,김형돈,자유당,의원,위원,의원,member,60,17702,0.00066,4,1958-07-18,1960-01-19,1,0,0,0,0,0,1,0,1,0.056,0.0,0.056
제4대,정운갑,자유당,의원,위원,의원,member,14,43312,0.00161,4,1958-07-26,1959-12-23,0,0,0,0,1,0,0,1,1,0.0,0.023,0.023
제4대,유재흥,미상/직책자,정부/기타 직책자,연합참모본부총장,기타,learned,7,4864,0.00018,1,1958-11-19,1958-11-19,0,0,0,0,1,0,0,1,1,0.0,0.206,0.206
제4대,안춘생,미상/직책자,정부/기타 직책자,육군본부인사참모부장,정부위원,learned,17,2196,0.00008,1,1958-11-03,1958-11-03,1,0,0,0,0,0,1,0,1,0.455,0.0,0.455
제4대,된장,미상/직책자,정부/기타 직책자,육군본부군수국장,정부위원,fallback,1,493,0.00002,1,1958-11-13,1958-11-13,1,0,0,0,0,0,1,0,1,2.028,0.0,2.028
제4대,이종판,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,20,3895,0.00014,1,1959-07-08,1959-07-08,0,0,1,0,0,0,1,0,1,0.257,0.0,0.257
제4대,손영수,자유당,의원,위원,위원장; 의원,member,70,22311,0.00083,4,1958-08-08,1960-04-10,0,0,0,1,0,0,0,1,1,0.0,0.045,0.045
제4대,정경모,미상/직책자,정부/기타 직책자,보건사회부약정국장,정부위원,fallback,1,860,0.00003,1,1959-11-12,1959-11-12,0,0,0,0,1,0,0,1,1,0.0,1.163,1.163
제4대,박주복,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,9,1001,0.00004,1,1960-03-24,1960-03-24,1,0,0,0,0,0,1,0,1,0.999,0.0,0.999
제4대,최병환,미상/직책자,정부/기타 직책자,내무부지방국장,정부위원,learned,19,22198,0.00082,2,1959-10-20,1959-11-18,0,1,0,0,0,0,1,0,1,0.045,0.0,0.045
제4대,김성곤,자유당,의원,위원,의원,member,12,16520,0.00061,1,1958-08-11,1958-08-22,0,0,1,0,0,0,1,0,1,0.061,0.0,0.061
제4대,김형섭,자유당,의원,위원,의원,member,3,2926,0.00011,2,1958-08-21,1958-11-25,1,0,0,0,0,0,1,0,1,0.342,0.0,0.342
제4대,김성근,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,23,5026,0.00019,1,1960-04-18,1960-04-18,0,0,0,1,0,0,0,1,1,0.0,0.199,0.199
제4대,이문세,미상/직책자,정부/기타 직책자,전문위원,의원,fallback,2,2104,0.00008,2,1958-11-20,1959-11-17,0,0,1,0,0,0,1,0,1,0.475,0.0,0.475
제4대,정낙훈,자유당,의원,위원,의원,member,15,22495,0.00084,5,1958-06-30,1959-11-18,1,0,0,0,0,0,1,0,1,0.044,0.0,0.044
제4대,김용택,미상/직책자,정부/기타 직책자,육군본부군수참모부차장,기타,learned,1,150,0.00001,1,1959-10-01,1959-10-01,1,0,0,0,0,0,1,0,1,6.667,0.0,6.667
제4대,홍길선,민주당,의원,위원,의원,member,17,1095,0.00004,3,1958-11-20,1959-11-21,0,0,1,0,0,0,1,0,1,0.913,0.0,0.913
제4대,최석,미상/직책자,정부/기타 직책자,육군본부관리참모부장,정부위원,fallback,1,307,0.00001,1,1959-11-02,1959-11-02,0,0,0,0,1,0,0,1,1,0.0,3.257,3.257
제4대,강정규,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,28,2560,0.0001,1,1958-07-26,1958-07-26,1,0,0,0,0,0,1,0,1,0.391,0.0,0.391
제4대,박충훈,미상/직책자,정부/기타 직책자,육군본부경리국장,정부위원,learned,36,2544,0.00009,2,1958-11-02,1959-11-30,0,0,0,0,1,0,0,1,1,0.0,0.393,0.393
제4대,이호상,미상/직책자,정부/기타 직책자,농업은행부총재,기타,learned,59,13106,0.00049,3,1958-11-28,1959-11-10,0,0,0,0,1,0,0,1,1,0.0,0.076,0.076
제4대,이병학,미상/직책자,정부/기타 직책자,보건사회부방역국장,정부위원,fallback,1,3097,0.00012,1,1959-11-12,1959-11-12,0,0,0,0,1,0,0,1,1,0.0,0.323,0.323
제4대,이재기,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,33,1458,0.00005,1,1958-11-17,1958-11-17,1,0,0,0,0,0,1,0,1,0.686,0.0,0.686
제4대,이익흥,자유당,의원,위원,의원,member,27,10717,0.0004,5,1958-10-08,1960-04-22,0,0,0,0,1,0,0,1,1,0.0,0.093,0.093
제4대,부산병기,미상/직책자,정부/기타 직책자,기지사령부생산처장,기타,fallback,5,340,0.00001,1,1958-07-05,1958-07-05,1,0,0,0,0,0,1,0,1,2.941,0.0,2.941
제4대,김경술,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,56,12395,0.00046,1,1960-03-24,1960-04-19,0,1,0,0,0,0,1,0,1,0.081,0.0,0.081
제4대,정문흠,자유당,의원,의원,의원; 의장단,member,21,5613,0.00021,5,1958-06-07,1960-03-18,0,0,0,0,1,0,0,1,1,0.0,0.178,0.178
제4대,김삭,민주당,의원,위원,의원,member,15,8405,0.00031,2,1958-11-25,1959-06-11,1,0,0,0,0,0,1,0,1,0.119,0.0,0.119
제4대,박영빈,미상/직책자,정부/기타 직책자,전문위원,의원,fallback,1,26,0.0,1,1959-12-16,1959-12-16,0,0,0,0,1,0,0,1,1,0.0,38.462,38.462
제4대,이기붕,자유당,의원,의장,의원; 의장단,member,60,15274,0.00057,2,1958-06-07,1958-10-14,0,1,0,0,0,0,1,0,1,0.065,0.0,0.065
제4대,오길영,미상/직책자,정부/기타 직책자,교통부경리국장,정부위원,learned,17,1654,0.00006,2,1958-11-14,1959-11-04,0,0,0,0,1,0,0,1,1,0.0,0.605,0.605
제4대,정존수,자유당,의원,위원장,미상; 위원장; 의원,member,59,11334,0.00042,2,1958-08-21,1959-12-03,0,0,0,0,1,0,0,1,1,0.0,0.088,0.088
제4대,김진원,자유당,의원,위원,의원,member,5,2849,0.00011,3,1958-07-07,1959-11-13,0,0,0,1,0,0,0,1,1,0.0,0.351,0.351
제4대,이원,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,3,754,0.00003,1,1959-07-08,1959-07-08,0,0,1,0,0,0,1,0,1,1.326,0.0,1.326
제4대,황성수,자유당,의원,위원,위원장; 의원,member,81,26662,0.00099,3,1959-10-16,1960-04-09,0,0,0,1,0,0,0,1,1,0.0,0.038,0.038
제4대,김신서,미상/직책자,정부/기타 직책자,재무부세관국장,정부위원,learned,15,6721,0.00025,1,1958-12-22,1958-12-23,1,0,0,0,0,0,1,0,1,0.149,0.0,0.149
제4대,신용권,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,5,596,0.00002,1,1959-07-08,1959-07-08,0,0,1,0,0,0,1,0,1,1.678,0.0,1.678
제4대,이상훈,미상/직책자,정부/기타 직책자,교통부육운국장,정부위원,learned,19,2928,0.00011,1,1959-11-04,1959-11-04,0,0,0,0,1,0,0,1,1,0.0,0.342,0.342
제4대,한성수,미상/직책자,정부/기타 직책자,법원행정처장,기타,learned,8,9099,0.00034,2,1958-07-25,1958-12-22,1,0,0,0,0,0,1,0,1,0.11,0.0,0.11
제4대,이선교,미상/직책자,정부/기타 직책자,전문위원,의원,fallback,6,2803,0.0001,2,1958-07-19,1960-01-19,0,0,0,0,1,0,0,1,1,0.0,0.357,0.357
제4대,홍익표,민주당,의원,위원,의원,member,16,14594,0.00054,2,1958-07-29,1959-06-08,0,0,0,0,1,0,0,1,1,0.0,0.069,0.069
제4대,신도환,무소속,의원,위원,의원,member,13,3206,0.00012,2,1958-11-25,1959-11-24,1,0,0,0,0,0,1,0,1,0.312,0.0,0.312
제4대,홍승업,자유당,의원,위원,위원장; 의원,member,30,15577,0.00058,4,1958-08-06,1960-04-18,0,0,0,1,0,0,0,1,1,0.0,0.064,0.064
제4대,변재갑,미상/직책자,정부/기타 직책자,해병대관리국장,정부위원,fallback,2,892,0.00003,1,1959-11-30,1959-11-30,0,0,0,0,0,1,0,1,1,0.0,1.121,1.121
제4대,김인호,자유당,의원,위원,의원,member,7,10974,0.00041,2,1958-11-19,1959-11-23,1,0,0,0,0,0,1,0,1,0.091,0.0,0.091
제4대,황응수,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,17,7819,0.00029,1,1960-03-24,1960-04-18,0,0,0,0,1,0,0,1,1,0.0,0.128,0.128
제4대,김공평,자유당,의원,위원,의원,member,54,12345,0.00046,3,1958-07-16,1959-11-09,0,0,1,0,0,0,1,0,1,0.081,0.0,0.081
제4대,조호갑,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,27,1126,0.00004,1,1959-06-11,1959-06-11,0,0,1,0,0,0,1,0,1,0.888,0.0,0.888
제4대,정세환,무소속,의원,위원,의원,member,19,4777,0.00018,2,1958-07-18,1958-12-23,0,1,0,0,0,0,1,0,1,0.209,0.0,0.209
제4대,이협우,자유당,의원,위원,의원,member,1,307,0.00001,1,1958-07-16,1958-07-16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,교재창이,미상/직책자,정부/기타 직책자,수로국장,정부위원,fallback,1,109,0.0,1,1958-10-27,1958-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,훈련소의,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,기타,fallback,1,46,0.0,1,1958-10-21,1958-10-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,수령을,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,기타,fallback,1,48,0.0,1,1958-10-25,1958-10-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,김우창,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,1,25,0.0,1,1959-06-23,1959-06-23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,장병균,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,28,2551,0.00009,1,1960-04-18,1960-04-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,사람이,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,기타,fallback,1,101,0.0,1,1958-10-19,1958-10-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,함성용,미상/직책자,정부/기타 직책자,외자청관리국장,정부위원,learned,14,1612,0.00006,2,1959-07-08,1959-11-13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,전형산,자유당,의원,위원,의원,member,15,11358,0.00042,2,1958-11-03,1959-11-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
