SpeakerA,SpeakerB,Weight,Examples
김광준의원,오택렬의원,1,"[{""MeetingID"": ""1949-09-24||제1대국회 제5회(임시회) 제6차 국회본회의(전체회의)"", ""Date"": ""1949-09-24"", ""SeqA"": 195, ""SeqB"": 196, ""SpeechA"": ""1949-09-24||제1대국회 제5회(임시회) 제6차 국회본회의(전체회의)||195"", ""SpeechB"": ""1949-09-24||제1대국회 제5회(임시회) 제6차 국회본회의(전체회의)||196""}]"
제12건설공병단장오한영,제2보충대대장김두일,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 101, ""SeqB"": 102, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||101"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||102""}]"
경상북도병사구사령관867환입니다.,김훈위원,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 95, ""SeqB"": 96, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||95"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||96""}]"
김훈위원,박충모위원,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 96, ""SeqB"": 96, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||96"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||96""}]"
경상북도병사구사령관시골에,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 97, ""SeqB"": 97, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||97"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||97""}]"
경상북도병사구사령관시골에,제2보충대대장김두일,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 97, ""SeqB"": 98, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||97"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||98""}]"
제2보충대대장김두일,한광석위원,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 98, ""SeqB"": 98, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||98"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||98""}]"
원용한의원,이종순의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 121, ""SeqB"": 122, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||121"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||122""}]"
김웅진의원,최규옥의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 119, ""SeqB"": 120, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||119"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||120""}]"
경상북도병사구사령관나빠질,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 99, ""SeqB"": 99, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||99"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||99""}]"
경상북도병사구사령관나빠질,제2보충대대장김두일,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 99, ""SeqB"": 100, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||99"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||100""}]"
김공평위원,제2보충대대장김두일,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 100, ""SeqB"": 100, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||100"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||100""}]"
김교현의원,김영동의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 115, ""SeqB"": 116, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||115"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||116""}]"
경상북도병사구사령관육본에서,이필호위원,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 93, ""SeqB"": 94, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||93"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||94""}]"
김교현의원,서이환의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 114, ""SeqB"": 115, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||114"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||115""}]"
서이환의원,조옥현의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 113, ""SeqB"": 114, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||113"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||114""}]"
유영준위원,제2보충대대장김두일,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 106, ""SeqB"": 107, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||106"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||107""}]"
박덕영위원,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 109, ""SeqB"": 110, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||109"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||110""}]"
박현숙위원,반장신영주,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 110, ""SeqB"": 111, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||110"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||111""}]"
구중회의원,김경배의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 111, ""SeqB"": 112, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||111"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||112""}]"
제12건설공병단장오한영,제2보충대대신영균,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 111, ""SeqB"": 112, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||111"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||112""}]"
제2보충대대신영균,한광석위원,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 112, ""SeqB"": 112, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||112"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||112""}]"
제2보충대대신영균,제6관구공병부대장김재식,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 113, ""SeqB"": 114, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||113"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||114""}]"
제2보충대대신영균,제6관구사령부참모부장지금,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 114, ""SeqB"": 114, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||114"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||114""}]"
경상북도병사구사령관867환입니다.,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 95, ""SeqB"": 95, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||95"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||95""}]"
경상북도병사구사령관육본에서,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 93, ""SeqB"": 93, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||93"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||93""}]"
반장신영주,제9기지창장예.,1,"[{""MeetingID"": ""1958-10-28||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-28"", ""SeqA"": 17, ""SeqB"": 17, ""SpeechA"": ""1958-10-28||제4대국회 1958년도 국정감사 국방위원회(전체회의)||17"", ""SpeechB"": ""1958-10-28||제4대국회 1958년도 국정감사 국방위원회(전체회의)||17""}]"
박덕영위원,박병배위원,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 88, ""SeqB"": 89, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||88"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||89""}]"
유영준위원,해군공창장현재,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 81, ""SeqB"": 81, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||81"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||81""}]"
강선명의원,김재학의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 160, ""SeqB"": 161, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||160"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||161""}]"
이철승위원,제10지구급양대장한,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 82, ""SeqB"": 82, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||82"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||82""}]"
조일재위원,해군공창장현재,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 83, ""SeqB"": 83, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||83"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||83""}]"
제10지구급양대장개인의,제6관구공병부대장김재식,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 84, ""SeqB"": 84, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||84"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||84""}]"
이철승위원,제10지구급양대장개인의,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 84, ""SeqB"": 84, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||84"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||84""}]"
이필호위원,해군공창장처음에,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 85, ""SeqB"": 85, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||85"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||85""}]"
제3범죄(CID)수사대장한필동,해군공창장처음에,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 85, ""SeqB"": 86, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||85"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||86""}]"
서정희의원,장병만의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 150, ""SeqB"": 151, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||150"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||151""}]"
제12건설공병단장오한영,제3범죄(CID)수사대장한필동,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 87, ""SeqB"": 88, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||87"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||88""}]"
박충모위원,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 89, ""SeqB"": 89, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||89"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||89""}]"
오용국의원,이유선의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 140, ""SeqB"": 141, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||140"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||141""}]"
경상북도병사구사령관국방부와,제12건설공병단장오한영,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 89, ""SeqB"": 89, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||89"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||89""}]"
경상북도병사구사령관국방부와,제3범죄(CID)수사대장한필동,1,"[{""MeetingID"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)"", ""Date"": ""1958-10-27"", ""SeqA"": 89, ""SeqB"": 90, ""SpeechA"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||89"", ""SpeechB"": ""1958-10-27||제4대국회 1958년도 국정감사 국방위원회(전체회의)||90""}]"
김우식의원,서정희의원,1,"[{""MeetingID"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)"", ""Date"": ""1949-09-27"", ""SeqA"": 149, ""SeqB"": 150, ""SpeechA"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||149"", ""SpeechB"": ""1949-09-27||제1대국회 제5회(임시회) 제8차 국회본회의(전체회의)||150""}]"
