정당,Family,Month,Count
자유당,이민,1956-11,3
자유당,이민,1956-12,1
자유당,이민,1957-01,1
자유당,이민,1957-02,0
자유당,이민,1957-03,2
자유당,이민,1957-04,13
자유당,이민,1957-05,0
자유당,이민,1957-06,2
자유당,이민,1957-07,10
자유당,이민,1957-08,8
자유당,이민,1957-09,3
자유당,이민,1957-10,3
자유당,이민,1957-11,3
자유당,이민,1957-12,16
자유당,이민,1958-01,0
자유당,이민,1958-02,6
자유당,이민,1958-03,0
자유당,이민,1958-04,0
자유당,이민,1958-05,0
자유당,이민,1958-06,2
자유당,이민,1958-07,3
자유당,이민,1958-08,7
자유당,이민,1958-09,0
자유당,이민,1958-10,0
자유당,이민,1958-11,2
자유당,이민,1958-12,2
자유당,이민,1959-01,0
자유당,이민,1959-02,6
자유당,이민,1959-03,1
자유당,이민,1959-04,5
자유당,이민,1959-05,1
자유당,이민,1959-06,14
자유당,이민,1959-07,3
자유당,이민,1959-09,2
자유당,이민,1959-10,5
자유당,이민,1959-11,4
자유당,이민,1959-12,6
자유당,이민,1960-01,1
자유당,이민,1960-02,0
자유당,이민,1960-03,2
자유당,이민,1960-04,0
무소속,이민,1948-06,21
무소속,이민,1948-07,14
무소속,이민,1948-08,24
무소속,이민,1948-09,33
무소속,이민,1948-10,16
무소속,이민,1948-11,15
무소속,이민,1948-12,8
무소속,이민,1949-01,5
무소속,이민,1949-02,8
무소속,이민,1949-03,5
무소속,이민,1949-04,13
무소속,이민,1949-05,2
무소속,이민,1949-06,4
무소속,이민,1949-07,5
무소속,이민,1949-08,0
무소속,이민,1949-09,1
무소속,이민,1949-10,10
무소속,이민,1949-11,4
무소속,이민,1949-12,1
무소속,이민,1950-01,3
무소속,이민,1950-02,9
무소속,이민,1950-03,4
무소속,이민,1950-04,2
무소속,이민,1950-06,1
무소속,이민,1950-10,1
무소속,이민,1950-11,9
무소속,이민,1950-12,2
무소속,이민,1951-01,3
무소속,이민,1951-02,3
무소속,이민,1951-03,4
무소속,이민,1951-04,5
무소속,이민,1951-05,9
무소속,이민,1951-06,1
무소속,이민,1951-07,4
무소속,이민,1951-08,7
무소속,이민,1951-09,1
무소속,이민,1951-10,6
무소속,이민,1951-11,1
무소속,이민,1951-12,3
무소속,이민,1952-01,0
무소속,이민,1952-02,2
무소속,이민,1952-03,3
무소속,이민,1952-04,1
무소속,이민,1952-05,0
무소속,이민,1952-06,1
무소속,이민,1952-07,0
무소속,이민,1952-08,0
무소속,이민,1952-09,3
무소속,이민,1952-10,0
무소속,이민,1952-11,13
무소속,이민,1952-12,1
무소속,이민,1953-01,3
무소속,이민,1953-02,1
무소속,이민,1953-03,1
무소속,이민,1953-04,3
무소속,이민,1953-05,3
무소속,이민,1953-06,1
무소속,이민,1953-07,0
무소속,이민,1953-08,2
무소속,이민,1953-09,0
무소속,이민,1953-10,0
무소속,이민,1953-11,3
무소속,이민,1953-12,0
무소속,이민,1954-01,2
무소속,이민,1954-02,2
무소속,이민,1954-03,1
무소속,이민,1954-04,0
무소속,이민,1954-05,0
무소속,이민,1954-06,0
무소속,이민,1954-07,0
무소속,이민,1954-08,2
무소속,이민,1954-09,1
무소속,이민,1954-10,3
무소속,이민,1954-11,5
무소속,이민,1954-12,0
무소속,이민,1955-01,1
무소속,이민,1955-02,0
무소속,이민,1955-03,0
무소속,이민,1955-04,0
무소속,이민,1955-05,3
무소속,이민,1955-06,2
무소속,이민,1955-07,1
무소속,이민,1955-08,0
무소속,이민,1955-09,1
무소속,이민,1955-10,4
무소속,이민,1955-11,0
무소속,이민,1955-12,1
무소속,이민,1956-01,1
무소속,이민,1956-02,2
무소속,이민,1956-03,0
무소속,이민,1956-04,0
무소속,이민,1956-05,0
무소속,이민,1956-06,1
무소속,이민,1956-07,3
무소속,이민,1956-08,1
무소속,이민,1956-09,1
무소속,이민,1956-10,2
무소속,이민,1956-11,0
무소속,이민,1956-12,3
무소속,이민,1957-01,1
무소속,이민,1957-02,0
무소속,이민,1957-03,0
무소속,이민,1957-04,2
무소속,이민,1957-05,0
무소속,이민,1957-06,3
무소속,이민,1957-07,1
무소속,이민,1957-08,2
무소속,이민,1957-09,1
무소속,이민,1957-10,1
무소속,이민,1957-11,1
무소속,이민,1957-12,5
무소속,이민,1958-01,0
무소속,이민,1958-02,2
무소속,이민,1958-03,0
무소속,이민,1958-04,0
무소속,이민,1958-05,0
무소속,이민,1958-06,1
무소속,이민,1958-07,7
무소속,이민,1958-08,4
무소속,이민,1958-09,0
무소속,이민,1958-10,0
무소속,이민,1958-11,1
무소속,이민,1958-12,2
무소속,이민,1959-01,0
무소속,이민,1959-02,2
무소속,이민,1959-03,1
무소속,이민,1959-04,0
무소속,이민,1959-05,0
무소속,이민,1959-06,2
무소속,이민,1959-07,1
무소속,이민,1959-09,0
무소속,이민,1959-10,2
무소속,이민,1959-11,2
무소속,이민,1959-12,7
무소속,이민,1960-01,1
무소속,이민,1960-02,0
무소속,이민,1960-03,0
무소속,이민,1960-04,2
민주당,이민,1948-06,0
민주당,이민,1948-07,0
민주당,이민,1948-08,0
민주당,이민,1948-09,0
민주당,이민,1948-10,0
민주당,이민,1948-11,0
민주당,이민,1948-12,0
민주당,이민,1949-01,0
민주당,이민,1949-02,0
민주당,이민,1949-03,0
민주당,이민,1949-04,0
민주당,이민,1949-05,0
민주당,이민,1949-06,0
민주당,이민,1949-07,0
민주당,이민,1949-08,0
민주당,이민,1949-09,0
민주당,이민,1949-10,0
민주당,이민,1949-11,0
민주당,이민,1949-12,0
민주당,이민,1950-01,0
민주당,이민,1950-02,0
민주당,이민,1950-03,0
민주당,이민,1950-04,0
민주당,이민,1950-06,0
민주당,이민,1950-10,0
민주당,이민,1950-11,0
민주당,이민,1950-12,0
민주당,이민,1951-01,0
민주당,이민,1951-02,0
민주당,이민,1951-03,0
민주당,이민,1951-04,0
민주당,이민,1951-05,0
민주당,이민,1951-06,0
민주당,이민,1951-07,0
민주당,이민,1951-08,0
민주당,이민,1951-09,0
민주당,이민,1951-10,0
민주당,이민,1951-11,0
민주당,이민,1951-12,0
민주당,이민,1952-01,0
민주당,이민,1952-02,0
민주당,이민,1952-03,0
민주당,이민,1952-04,0
민주당,이민,1952-05,0
민주당,이민,1952-06,0
민주당,이민,1952-07,0
민주당,이민,1952-08,0
민주당,이민,1952-09,0
민주당,이민,1952-10,0
민주당,이민,1952-11,0
민주당,이민,1952-12,0
민주당,이민,1953-01,0
민주당,이민,1953-02,0
민주당,이민,1953-03,0
민주당,이민,1953-04,0
민주당,이민,1953-05,0
민주당,이민,1953-06,0
민주당,이민,1953-07,0
민주당,이민,1953-08,0
민주당,이민,1953-09,0
민주당,이민,1953-10,0
민주당,이민,1953-11,0
민주당,이민,1953-12,0
민주당,이민,1954-01,0
민주당,이민,1954-02,0
민주당,이민,1954-03,0
민주당,이민,1954-04,0
민주당,이민,1954-05,0
민주당,이민,1954-06,0
민주당,이민,1954-07,0
민주당,이민,1954-08,0
민주당,이민,1954-09,0
민주당,이민,1954-10,0
민주당,이민,1954-11,0
민주당,이민,1954-12,0
민주당,이민,1955-01,0
민주당,이민,1955-02,0
민주당,이민,1955-03,0
민주당,이민,1955-04,0
민주당,이민,1955-05,0
민주당,이민,1955-06,0
민주당,이민,1955-07,0
민주당,이민,1955-08,0
민주당,이민,1955-09,0
민주당,이민,1955-10,0
민주당,이민,1955-11,0
민주당,이민,1955-12,0
민주당,이민,1956-01,0
민주당,이민,1956-02,0
민주당,이민,1956-03,0
민주당,이민,1956-04,0
민주당,이민,1956-05,0
민주당,이민,1956-06,0
민주당,이민,1956-07,0
민주당,이민,1956-08,0
민주당,이민,1956-09,1
민주당,이민,1956-10,0
민주당,이민,1956-11,0
민주당,이민,1956-12,0
민주당,이민,1957-01,0
민주당,이민,1957-02,0
민주당,이민,1957-03,0
민주당,이민,1957-04,0
민주당,이민,1957-05,0
민주당,이민,1957-06,0
민주당,이민,1957-07,0
민주당,이민,1957-08,0
민주당,이민,1957-09,0
민주당,이민,1957-10,0
민주당,이민,1957-11,0
민주당,이민,1957-12,0
민주당,이민,1958-01,0
민주당,이민,1958-02,0
민주당,이민,1958-03,0
민주당,이민,1958-04,0
민주당,이민,1958-05,0
민주당,이민,1958-06,0
민주당,이민,1958-07,12
민주당,이민,1958-08,12
민주당,이민,1958-09,0
민주당,이민,1958-10,1
민주당,이민,1958-11,2
민주당,이민,1958-12,7
민주당,이민,1959-01,0
민주당,이민,1959-02,6
민주당,이민,1959-03,4
민주당,이민,1959-04,0
민주당,이민,1959-05,4
민주당,이민,1959-06,14
민주당,이민,1959-07,0
민주당,이민,1959-09,0
민주당,이민,1959-10,0
민주당,이민,1959-11,6
민주당,이민,1959-12,38
민주당,이민,1960-01,3
민주당,이민,1960-02,0
민주당,이민,1960-03,1
민주당,이민,1960-04,4
한국민주당,이민,1948-06,11
한국민주당,이민,1948-07,2
한국민주당,이민,1948-08,4
한국민주당,이민,1948-09,0
한국민주당,이민,1948-10,4
한국민주당,이민,1948-11,6
한국민주당,이민,1948-12,1
한국민주당,이민,1949-01,1
한국민주당,이민,1949-02,1
한국민주당,이민,1949-03,1
한국민주당,이민,1949-04,1
한국민주당,이민,1949-05,0
한국민주당,이민,1949-06,0
한국민주당,이민,1949-07,0
한국민주당,이민,1949-08,0
한국민주당,이민,1949-09,1
한국민주당,이민,1949-10,8
한국민주당,이민,1949-11,1
한국민주당,이민,1949-12,0
한국민주당,이민,1950-01,4
한국민주당,이민,1950-02,4
한국민주당,이민,1950-03,3
한국민주당,이민,1950-04,2
한국민주당,이민,1950-06,0
한국민주당,이민,1950-10,0
한국민주당,이민,1950-11,0
한국민주당,이민,1950-12,0
한국민주당,이민,1951-01,0
한국민주당,이민,1951-02,0
한국민주당,이민,1951-03,0
한국민주당,이민,1951-04,0
한국민주당,이민,1951-05,0
한국민주당,이민,1951-06,0
한국민주당,이민,1951-07,0
한국민주당,이민,1951-08,0
한국민주당,이민,1951-09,0
한국민주당,이민,1951-10,0
한국민주당,이민,1951-11,0
한국민주당,이민,1951-12,0
한국민주당,이민,1952-01,0
한국민주당,이민,1952-02,0
한국민주당,이민,1952-03,0
한국민주당,이민,1952-04,0
한국민주당,이민,1952-05,0
한국민주당,이민,1952-06,0
한국민주당,이민,1952-07,0
한국민주당,이민,1952-08,0
한국민주당,이민,1952-09,0
한국민주당,이민,1952-10,0
한국민주당,이민,1952-11,0
한국민주당,이민,1952-12,0
한국민주당,이민,1953-01,0
한국민주당,이민,1953-02,0
한국민주당,이민,1953-03,0
한국민주당,이민,1953-04,0
한국민주당,이민,1953-05,0
한국민주당,이민,1953-06,0
한국민주당,이민,1953-07,0
한국민주당,이민,1953-08,0
한국민주당,이민,1953-09,0
한국민주당,이민,1953-10,0
한국민주당,이민,1953-11,0
한국민주당,이민,1953-12,0
한국민주당,이민,1954-01,0
한국민주당,이민,1954-02,0
한국민주당,이민,1954-03,0
한국민주당,이민,1954-04,0
한국민주당,이민,1954-05,0
한국민주당,이민,1954-06,0
한국민주당,이민,1954-07,0
한국민주당,이민,1954-08,0
한국민주당,이민,1954-09,0
한국민주당,이민,1954-10,0
한국민주당,이민,1954-11,0
한국민주당,이민,1954-12,0
한국민주당,이민,1955-01,0
한국민주당,이민,1955-02,0
한국민주당,이민,1955-03,0
한국민주당,이민,1955-04,0
한국민주당,이민,1955-05,0
한국민주당,이민,1955-06,0
한국민주당,이민,1955-07,0
한국민주당,이민,1955-08,0
한국민주당,이민,1955-09,0
한국민주당,이민,1955-10,0
한국민주당,이민,1955-11,0
한국민주당,이민,1955-12,0
한국민주당,이민,1956-01,0
한국민주당,이민,1956-02,0
한국민주당,이민,1956-03,0
한국민주당,이민,1956-04,0
한국민주당,이민,1956-05,0
한국민주당,이민,1956-06,0
한국민주당,이민,1956-07,0
한국민주당,이민,1956-08,0
한국민주당,이민,1956-09,0
한국민주당,이민,1956-10,0
한국민주당,이민,1956-11,0
한국민주당,이민,1956-12,0
한국민주당,이민,1957-01,0
한국민주당,이민,1957-02,0
한국민주당,이민,1957-03,0
한국민주당,이민,1957-04,0
한국민주당,이민,1957-05,0
한국민주당,이민,1957-06,0
한국민주당,이민,1957-07,0
한국민주당,이민,1957-08,0
한국민주당,이민,1957-09,0
한국민주당,이민,1957-10,0
한국민주당,이민,1957-11,0
한국민주당,이민,1957-12,0
한국민주당,이민,1958-01,0
한국민주당,이민,1958-02,0
한국민주당,이민,1958-03,0
한국민주당,이민,1958-04,0
한국민주당,이민,1958-05,0
한국민주당,이민,1958-06,0
한국민주당,이민,1958-07,0
한국민주당,이민,1958-08,0
한국민주당,이민,1958-09,0
한국민주당,이민,1958-10,0
한국민주당,이민,1958-11,0
한국민주당,이민,1958-12,0
한국민주당,이민,1959-01,0
한국민주당,이민,1959-02,0
한국민주당,이민,1959-03,0
한국민주당,이민,1959-04,0
한국민주당,이민,1959-05,0
한국민주당,이민,1959-06,0
한국민주당,이민,1959-07,0
한국민주당,이민,1959-09,0
한국민주당,이민,1959-10,0
한국민주당,이민,1959-11,0
한국민주당,이민,1959-12,0
한국민주당,이민,1960-01,0
한국민주당,이민,1960-02,0
한국민주당,이민,1960-03,0
한국민주당,이민,1960-04,0
대한국민당,이민,1948-06,0
대한국민당,이민,1948-07,0
대한국민당,이민,1948-08,0
대한국민당,이민,1948-09,0
대한국민당,이민,1948-10,0
대한국민당,이민,1948-11,0
대한국민당,이민,1948-12,0
대한국민당,이민,1949-01,0
대한국민당,이민,1949-02,0
대한국민당,이민,1949-03,0
대한국민당,이민,1949-04,0
대한국민당,이민,1949-05,0
대한국민당,이민,1949-06,0
대한국민당,이민,1949-07,0
대한국민당,이민,1949-08,0
대한국민당,이민,1949-09,0
대한국민당,이민,1949-10,0
대한국민당,이민,1949-11,0
대한국민당,이민,1949-12,0
대한국민당,이민,1950-01,0
대한국민당,이민,1950-02,0
대한국민당,이민,1950-03,0
대한국민당,이민,1950-04,0
대한국민당,이민,1950-06,0
대한국민당,이민,1950-10,0
대한국민당,이민,1950-11,0
대한국민당,이민,1950-12,1
대한국민당,이민,1951-01,5
대한국민당,이민,1951-02,2
대한국민당,이민,1951-03,3
대한국민당,이민,1951-04,0
대한국민당,이민,1951-05,2
대한국민당,이민,1951-06,1
대한국민당,이민,1951-07,1
대한국민당,이민,1951-08,0
대한국민당,이민,1951-09,2
대한국민당,이민,1951-10,3
대한국민당,이민,1951-11,2
대한국민당,이민,1951-12,1
대한국민당,이민,1952-01,0
대한국민당,이민,1952-02,0
대한국민당,이민,1952-03,0
대한국민당,이민,1952-04,0
대한국민당,이민,1952-05,0
대한국민당,이민,1952-06,0
대한국민당,이민,1952-07,1
대한국민당,이민,1952-08,0
대한국민당,이민,1952-09,2
대한국민당,이민,1952-10,0
대한국민당,이민,1952-11,3
대한국민당,이민,1952-12,0
대한국민당,이민,1953-01,0
대한국민당,이민,1953-02,1
대한국민당,이민,1953-03,0
대한국민당,이민,1953-04,2
대한국민당,이민,1953-05,0
대한국민당,이민,1953-06,5
대한국민당,이민,1953-07,2
대한국민당,이민,1953-08,1
대한국민당,이민,1953-09,0
대한국민당,이민,1953-10,0
대한국민당,이민,1953-11,3
대한국민당,이민,1953-12,0
대한국민당,이민,1954-01,0
대한국민당,이민,1954-02,1
대한국민당,이민,1954-03,0
대한국민당,이민,1954-04,1
대한국민당,이민,1954-05,0
대한국민당,이민,1954-06,0
대한국민당,이민,1954-07,0
대한국민당,이민,1954-08,0
대한국민당,이민,1954-09,0
대한국민당,이민,1954-10,0
대한국민당,이민,1954-11,0
대한국민당,이민,1954-12,0
대한국민당,이민,1955-01,0
대한국민당,이민,1955-02,0
대한국민당,이민,1955-03,0
대한국민당,이민,1955-04,0
대한국민당,이민,1955-05,0
대한국민당,이민,1955-06,0
대한국민당,이민,1955-07,0
대한국민당,이민,1955-08,0
대한국민당,이민,1955-09,0
대한국민당,이민,1955-10,0
대한국민당,이민,1955-11,0
대한국민당,이민,1955-12,0
대한국민당,이민,1956-01,0
대한국민당,이민,1956-02,0
대한국민당,이민,1956-03,0
대한국민당,이민,1956-04,0
대한국민당,이민,1956-05,0
대한국민당,이민,1956-06,0
대한국민당,이민,1956-07,0
대한국민당,이민,1956-08,0
대한국민당,이민,1956-09,0
대한국민당,이민,1956-10,0
대한국민당,이민,1956-11,0
대한국민당,이민,1956-12,0
대한국민당,이민,1957-01,0
대한국민당,이민,1957-02,0
대한국민당,이민,1957-03,0
대한국민당,이민,1957-04,0
대한국민당,이민,1957-05,0
대한국민당,이민,1957-06,0
대한국민당,이민,1957-07,0
대한국민당,이민,1957-08,0
대한국민당,이민,1957-09,0
대한국민당,이민,1957-10,0
대한국민당,이민,1957-11,0
대한국민당,이민,1957-12,0
대한국민당,이민,1958-01,0
대한국민당,이민,1958-02,0
대한국민당,이민,1958-03,0
대한국민당,이민,1958-04,0
대한국민당,이민,1958-05,0
대한국민당,이민,1958-06,0
대한국민당,이민,1958-07,0
대한국민당,이민,1958-08,0
대한국민당,이민,1958-09,0
대한국민당,이민,1958-10,0
대한국민당,이민,1958-11,0
대한국민당,이민,1958-12,0
대한국민당,이민,1959-01,0
대한국민당,이민,1959-02,0
대한국민당,이민,1959-03,0
대한국민당,이민,1959-04,0
대한국민당,이민,1959-05,0
대한국민당,이민,1959-06,0
대한국민당,이민,1959-07,0
대한국민당,이민,1959-09,0
대한국민당,이민,1959-10,0
대한국민당,이민,1959-11,0
대한국민당,이민,1959-12,0
대한국민당,이민,1960-01,0
대한국민당,이민,1960-02,0
대한국민당,이민,1960-03,0
대한국민당,이민,1960-04,0
대한독립촉성국민회,이민,1948-06,16
대한독립촉성국민회,이민,1948-07,19
대한독립촉성국민회,이민,1948-08,10
대한독립촉성국민회,이민,1948-09,10
대한독립촉성국민회,이민,1948-10,8
대한독립촉성국민회,이민,1948-11,3
대한독립촉성국민회,이민,1948-12,4
대한독립촉성국민회,이민,1949-01,2
대한독립촉성국민회,이민,1949-02,1
대한독립촉성국민회,이민,1949-03,1
대한독립촉성국민회,이민,1949-04,1
대한독립촉성국민회,이민,1949-05,2
대한독립촉성국민회,이민,1949-06,1
대한독립촉성국민회,이민,1949-07,1
대한독립촉성국민회,이민,1949-08,0
대한독립촉성국민회,이민,1949-09,0
대한독립촉성국민회,이민,1949-10,4
대한독립촉성국민회,이민,1949-11,1
대한독립촉성국민회,이민,1949-12,0
대한독립촉성국민회,이민,1950-01,4
대한독립촉성국민회,이민,1950-02,4
대한독립촉성국민회,이민,1950-03,4
대한독립촉성국민회,이민,1950-04,2
대한독립촉성국민회,이민,1950-06,1
대한독립촉성국민회,이민,1950-10,0
대한독립촉성국민회,이민,1950-11,1
대한독립촉성국민회,이민,1950-12,0
대한독립촉성국민회,이민,1951-01,0
대한독립촉성국민회,이민,1951-02,0
대한독립촉성국민회,이민,1951-03,0
대한독립촉성국민회,이민,1951-04,0
대한독립촉성국민회,이민,1951-05,0
대한독립촉성국민회,이민,1951-06,0
대한독립촉성국민회,이민,1951-07,0
대한독립촉성국민회,이민,1951-08,0
대한독립촉성국민회,이민,1951-09,0
대한독립촉성국민회,이민,1951-10,0
대한독립촉성국민회,이민,1951-11,1
대한독립촉성국민회,이민,1951-12,0
대한독립촉성국민회,이민,1952-01,0
대한독립촉성국민회,이민,1952-02,0
대한독립촉성국민회,이민,1952-03,0
대한독립촉성국민회,이민,1952-04,0
대한독립촉성국민회,이민,1952-05,0
대한독립촉성국민회,이민,1952-06,0
대한독립촉성국민회,이민,1952-07,0
대한독립촉성국민회,이민,1952-08,0
대한독립촉성국민회,이민,1952-09,0
대한독립촉성국민회,이민,1952-10,0
대한독립촉성국민회,이민,1952-11,1
대한독립촉성국민회,이민,1952-12,0
대한독립촉성국민회,이민,1953-01,0
대한독립촉성국민회,이민,1953-02,0
대한독립촉성국민회,이민,1953-03,1
대한독립촉성국민회,이민,1953-04,0
대한독립촉성국민회,이민,1953-05,0
대한독립촉성국민회,이민,1953-06,0
대한독립촉성국민회,이민,1953-07,0
대한독립촉성국민회,이민,1953-08,0
대한독립촉성국민회,이민,1953-09,0
대한독립촉성국민회,이민,1953-10,0
대한독립촉성국민회,이민,1953-11,0
대한독립촉성국민회,이민,1953-12,0
대한독립촉성국민회,이민,1954-01,0
대한독립촉성국민회,이민,1954-02,0
대한독립촉성국민회,이민,1954-03,0
대한독립촉성국민회,이민,1954-04,0
대한독립촉성국민회,이민,1954-05,0
대한독립촉성국민회,이민,1954-06,0
대한독립촉성국민회,이민,1954-07,0
대한독립촉성국민회,이민,1954-08,0
대한독립촉성국민회,이민,1954-09,0
대한독립촉성국민회,이민,1954-10,0
대한독립촉성국민회,이민,1954-11,0
대한독립촉성국민회,이민,1954-12,0
대한독립촉성국민회,이민,1955-01,0
대한독립촉성국민회,이민,1955-02,0
대한독립촉성국민회,이민,1955-03,0
대한독립촉성국민회,이민,1955-04,0
대한독립촉성국민회,이민,1955-05,0
대한독립촉성국민회,이민,1955-06,0
대한독립촉성국민회,이민,1955-07,0
대한독립촉성국민회,이민,1955-08,0
대한독립촉성국민회,이민,1955-09,0
대한독립촉성국민회,이민,1955-10,0
대한독립촉성국민회,이민,1955-11,0
대한독립촉성국민회,이민,1955-12,0
대한독립촉성국민회,이민,1956-01,0
대한독립촉성국민회,이민,1956-02,0
대한독립촉성국민회,이민,1956-03,0
대한독립촉성국민회,이민,1956-04,0
대한독립촉성국민회,이민,1956-05,0
대한독립촉성국민회,이민,1956-06,0
대한독립촉성국민회,이민,1956-07,0
대한독립촉성국민회,이민,1956-08,0
대한독립촉성국민회,이민,1956-09,0
대한독립촉성국민회,이민,1956-10,0
대한독립촉성국민회,이민,1956-11,0
대한독립촉성국민회,이민,1956-12,0
대한독립촉성국민회,이민,1957-01,0
대한독립촉성국민회,이민,1957-02,0
대한독립촉성국민회,이민,1957-03,0
대한독립촉성국민회,이민,1957-04,0
대한독립촉성국민회,이민,1957-05,0
대한독립촉성국민회,이민,1957-06,0
대한독립촉성국민회,이민,1957-07,0
대한독립촉성국민회,이민,1957-08,0
대한독립촉성국민회,이민,1957-09,0
대한독립촉성국민회,이민,1957-10,0
대한독립촉성국민회,이민,1957-11,0
대한독립촉성국민회,이민,1957-12,0
대한독립촉성국민회,이민,1958-01,0
대한독립촉성국민회,이민,1958-02,0
대한독립촉성국민회,이민,1958-03,0
대한독립촉성국민회,이민,1958-04,0
대한독립촉성국민회,이민,1958-05,0
대한독립촉성국민회,이민,1958-06,0
대한독립촉성국민회,이민,1958-07,0
대한독립촉성국민회,이민,1958-08,0
대한독립촉성국민회,이민,1958-09,0
대한독립촉성국민회,이민,1958-10,0
대한독립촉성국민회,이민,1958-11,0
대한독립촉성국민회,이민,1958-12,0
대한독립촉성국민회,이민,1959-01,0
대한독립촉성국민회,이민,1959-02,0
대한독립촉성국민회,이민,1959-03,0
대한독립촉성국민회,이민,1959-04,0
대한독립촉성국민회,이민,1959-05,0
대한독립촉성국민회,이민,1959-06,0
대한독립촉성국민회,이민,1959-07,0
대한독립촉성국민회,이민,1959-09,0
대한독립촉성국민회,이민,1959-10,0
대한독립촉성국민회,이민,1959-11,0
대한독립촉성국민회,이민,1959-12,0
대한독립촉성국민회,이민,1960-01,0
대한독립촉성국민회,이민,1960-02,0
대한독립촉성국민회,이민,1960-03,0
대한독립촉성국민회,이민,1960-04,0
민주국민당,이민,1948-06,0
민주국민당,이민,1948-07,0
민주국민당,이민,1948-08,0
민주국민당,이민,1948-09,0
민주국민당,이민,1948-10,0
민주국민당,이민,1948-11,0
민주국민당,이민,1948-12,0
민주국민당,이민,1949-01,0
민주국민당,이민,1949-02,0
민주국민당,이민,1949-03,0
민주국민당,이민,1949-04,0
민주국민당,이민,1949-05,0
민주국민당,이민,1949-06,0
민주국민당,이민,1949-07,0
민주국민당,이민,1949-08,0
민주국민당,이민,1949-09,0
민주국민당,이민,1949-10,0
민주국민당,이민,1949-11,0
민주국민당,이민,1949-12,0
민주국민당,이민,1950-01,0
민주국민당,이민,1950-02,0
민주국민당,이민,1950-03,2
민주국민당,이민,1950-04,0
민주국민당,이민,1950-06,2
민주국민당,이민,1950-10,0
민주국민당,이민,1950-11,6
민주국민당,이민,1950-12,3
민주국민당,이민,1951-01,2
민주국민당,이민,1951-02,1
민주국민당,이민,1951-03,0
민주국민당,이민,1951-04,0
민주국민당,이민,1951-05,2
민주국민당,이민,1951-06,0
민주국민당,이민,1951-07,1
민주국민당,이민,1951-08,0
민주국민당,이민,1951-09,1
민주국민당,이민,1951-10,3
민주국민당,이민,1951-11,1
민주국민당,이민,1951-12,0
민주국민당,이민,1952-01,1
민주국민당,이민,1952-02,0
민주국민당,이민,1952-03,1
민주국민당,이민,1952-04,0
민주국민당,이민,1952-05,0
민주국민당,이민,1952-06,0
민주국민당,이민,1952-07,0
민주국민당,이민,1952-08,0
민주국민당,이민,1952-09,0
민주국민당,이민,1952-10,0
민주국민당,이민,1952-11,2
민주국민당,이민,1952-12,1
민주국민당,이민,1953-01,0
민주국민당,이민,1953-02,0
민주국민당,이민,1953-03,1
민주국민당,이민,1953-04,0
민주국민당,이민,1953-05,1
민주국민당,이민,1953-06,0
민주국민당,이민,1953-07,0
민주국민당,이민,1953-08,0
민주국민당,이민,1953-09,1
민주국민당,이민,1953-10,1
민주국민당,이민,1953-11,0
민주국민당,이민,1953-12,0
민주국민당,이민,1954-01,3
민주국민당,이민,1954-02,1
민주국민당,이민,1954-03,1
민주국민당,이민,1954-04,0
민주국민당,이민,1954-05,0
민주국민당,이민,1954-06,1
민주국민당,이민,1954-07,0
민주국민당,이민,1954-08,4
민주국민당,이민,1954-09,1
민주국민당,이민,1954-10,1
민주국민당,이민,1954-11,1
민주국민당,이민,1954-12,1
민주국민당,이민,1955-01,4
민주국민당,이민,1955-02,0
민주국민당,이민,1955-03,0
민주국민당,이민,1955-04,0
민주국민당,이민,1955-05,1
민주국민당,이민,1955-06,0
민주국민당,이민,1955-07,0
민주국민당,이민,1955-08,0
민주국민당,이민,1955-09,0
민주국민당,이민,1955-10,3
민주국민당,이민,1955-11,1
민주국민당,이민,1955-12,1
민주국민당,이민,1956-01,0
민주국민당,이민,1956-02,2
민주국민당,이민,1956-03,0
민주국민당,이민,1956-04,0
민주국민당,이민,1956-05,0
민주국민당,이민,1956-06,1
민주국민당,이민,1956-07,2
민주국민당,이민,1956-08,0
민주국민당,이민,1956-09,0
민주국민당,이민,1956-10,0
민주국민당,이민,1956-11,0
민주국민당,이민,1956-12,2
민주국민당,이민,1957-01,2
민주국민당,이민,1957-02,0
민주국민당,이민,1957-03,0
민주국민당,이민,1957-04,0
민주국민당,이민,1957-05,0
민주국민당,이민,1957-06,1
민주국민당,이민,1957-07,1
민주국민당,이민,1957-08,2
민주국민당,이민,1957-09,2
민주국민당,이민,1957-10,0
민주국민당,이민,1957-11,1
민주국민당,이민,1957-12,0
민주국민당,이민,1958-01,0
민주국민당,이민,1958-02,0
민주국민당,이민,1958-03,0
민주국민당,이민,1958-04,0
민주국민당,이민,1958-05,0
민주국민당,이민,1958-06,0
민주국민당,이민,1958-07,0
민주국민당,이민,1958-08,0
민주국민당,이민,1958-09,0
민주국민당,이민,1958-10,0
민주국민당,이민,1958-11,0
민주국민당,이민,1958-12,0
민주국민당,이민,1959-01,0
민주국민당,이민,1959-02,0
민주국민당,이민,1959-03,0
민주국민당,이민,1959-04,0
민주국민당,이민,1959-05,0
민주국민당,이민,1959-06,0
민주국민당,이민,1959-07,0
민주국민당,이민,1959-09,0
민주국민당,이민,1959-10,0
민주국민당,이민,1959-11,0
민주국민당,이민,1959-12,0
민주국민당,이민,1960-01,0
민주국민당,이민,1960-02,0
민주국민당,이민,1960-03,0
민주국민당,이민,1960-04,0
조선공화당,이민,1948-06,0
